   0.05519,  -0.00472,   0.09713,  -0.12454,   0.07616,   0.07017,   0.03422,  -0.03467,   0.07317,  -0.04965,   0.17801,  -0.01371,   0.11810,   0.10312,   0.10013,   0.19299,   0.02823,   0.06118,  -0.10956,   0.06718,  -0.15150,   0.12110,  -0.02569,   0.07616,  -0.07961,  -0.03767,  -0.10657,  -0.06164,  -0.10956,  -0.08260,  -0.04366,  -0.05864
   0.16303,  -0.05564,  -0.04366,  -0.02868,  -0.05864,   0.14207,   0.03722,   0.00726,   0.10612,  -0.12754,  -0.14551,   0.03123,   0.00427,   0.16603,  -0.05564,  -0.03767,   0.22295,   0.01625,   0.04321,  -0.06763,  -0.04666,  -0.13353,  -0.06463,   0.06418,  -0.05265,  -0.09159,   0.03123,   0.09414,  -0.00172,  -0.01371,   0.01925,  -0.05265
  -0.03168,   0.04022,  -0.00771,  -0.00771,  -0.04366,   0.07616,  -0.09159,   0.00427,  -0.10357,  -0.11556,  -0.04067,  -0.01970,  -0.07362,  -0.15150,   0.06418,   0.02823,  -0.04965,   0.16004,   0.02224,   0.00427,  -0.06463,  -0.01670,   0.04621,  -0.07062,  -0.05864,  -0.02868,  -0.05564,   0.07317,   0.14506,   0.01625,   0.12409,  -0.00172
  -0.05265,  -0.00771,  -0.08560,  -0.04067,   0.00726,  -0.03168,  -0.09459,   0.05519,  -0.05564,   0.08215,  -0.18745,   0.07317,  -0.00472,   0.01925,  -0.03767,  -0.08260,  -0.10058,  -0.01970,   0.03422,  -0.01371,   0.05220,  -0.05564,  -0.19344,   0.02224,  -0.07961,   0.08515,   0.03123,  -0.07961,   0.10612,  -0.01670,   0.04022,  -0.08260
  -0.01970,   0.04621,   0.05819,   0.14207,   0.00726,  -0.02269,   0.04022,   0.19000,  -0.05265,   0.00726,  -0.06164,   0.02823,  -0.10357,   0.05519,  -0.00172,   0.03123,   0.05519,   0.04621,  -0.05564,  -0.08860,   0.00726,  -0.04965,   0.03123,  -0.01371,  -0.01371,  -0.00472,   0.04621,  -0.02868,  -0.01371,  -0.23838,  -0.01371,  -0.01371
  -0.00472,  -0.07661,   0.16004,   0.02224,   0.19000,   0.03123,  -0.04366,  -0.05564,  -0.11256,   0.05519,  -0.00172,   0.02823,  -0.04666,  -0.10657,  -0.01670,  -0.20243,   0.00427,  -0.12155,   0.05519,   0.11211,  -0.13053,   0.03722,   0.04621,   0.05519,   0.07017,   0.14506,   0.11511,  -0.07961,  -0.20243,  -0.00172,  -0.08860,  -0.08860
  -0.07062,   0.09414,  -0.12454,   0.03123,   0.16603,   0.04920,   0.03722,  -0.00771,   0.10911,  -0.09159,  -0.05864,   0.07616,   0.12709,  -0.04366,  -0.04965,   0.09713,   0.08515,   0.02823,  -0.04366,   0.08515,  -0.09159,  -0.10357,  -0.16049,  -0.03767,   0.03422,   0.10312,   0.07916,   0.09713,  -0.03767,   0.03422,   0.03123,   0.06418
   0.06718,  -0.11556,   0.04920,  -0.04366,  -0.10956,  -0.08560,  -0.06463,   0.07616,   0.05519,  -0.13952,  -0.06164,   0.02224,   0.07916,   0.10312,  -0.06164,  -0.08560,  -0.26534,  -0.10357,   0.01925,  -0.07661,  -0.08860,   0.12709,  -0.00172,   0.21995,  -0.18146,   0.00427,  -0.08560,  -0.04666,  -0.01670,  -0.06164,   0.10612,  -0.00472
   0.05819,  -0.12454,  -0.04965,  -0.03467,   0.01625,  -0.08560,   0.01925,   0.00427,  -0.01071,  -0.06763,   0.00726,   0.04321,  -0.00771,  -0.07362,   0.06418,   0.13907,   0.01325,   0.06118,  -0.10058,  -0.05864,  -0.03767,  -0.07062,  -0.09159,  -0.02569,   0.02823,  -0.03767,  -0.12454,   0.06718,   0.01026,  -0.05864,   0.00726,  -0.07961
   0.09414,   0.00127,  -0.05265,   0.05819,   0.23193,   0.04621,   0.04022,   0.04920,  -0.09758,   0.02524,   0.00427,  -0.03168,   0.01925,  -0.01970,  -0.00472,   0.21396,   0.03123,   0.24991,   0.01925,   0.04621,   0.00427,   0.01625,  -0.00771,   0.22295,   0.11810,  -0.11855,   0.03722,  -0.01670,   0.02524,   0.14506,  -0.03767,  -0.03467
  -0.15450,   0.13607,   0.08515,  -0.02269,  -0.11556,   0.01925,  -0.01670,   0.08814,  -0.07062,  -0.08260,  -0.16948,   0.01325,  -0.05265,   0.06718,   0.01325,  -0.09758,  -0.16948,  -0.10058,  -0.19644,   0.04920,  -0.18745,   0.10013,   0.03722,   0.07616,   0.02823,  -0.05265,  -0.06763,  -0.03767,  -0.06463,  -0.22340,   0.01026,   0.12409
   0.06118,   0.21096,   0.06418,   0.03722,   0.08215,  -0.18745,  -0.00172,  -0.07661,   0.17202,  -0.25635,  -0.02269,   0.04920,   0.01325,   0.02224,  -0.14851,  -0.09459,   0.00726,   0.03123,  -0.07661,   0.01026,   0.04022,  -0.13952,   0.03722,  -0.00472,  -0.07961,  -0.06164,   0.18101,   0.04022,  -0.08260,  -0.01071,   0.09414,  -0.03467
   0.20198,   0.13607,  -0.11855,  -0.00472,   0.07017,  -0.03467,   0.08515,  -0.09159,   0.20198,  -0.14252,  -0.09159,   0.01925,  -0.00172,   0.09414,  -0.10956,  -0.13353,   0.23793,  -0.17547,   0.04022,  -0.10956,   0.06418,  -0.13353,  -0.04067,   0.05220,  -0.05864,   0.04920,   0.01026,   0.12110,  -0.01071,   0.05819,  -0.01371,  -0.04067
   0.07317,  -0.01970,   0.11511,   0.17502,   0.00427,   0.01925,   0.01625,  -0.01670,  -0.14252,  -0.07062,   0.13607,  -0.10657,  -0.02868,  -0.09758,  -0.07661,   0.16303,   0.13907,  -0.04067,   0.09414,   0.01625,  -0.06763,  -0.07362,   0.01925,  -0.11855,  -0.15749,  -0.05864,  -0.04965,  -0.01371,   0.00427,  -0.22939,   0.00726,  -0.02269
   0.11810,  -0.00472,  -0.18146,   0.00427,   0.16903,   0.02224,  -0.01670,   0.10312,   0.00127,   0.07916,   0.01925,  -0.03767,  -0.02269,   0.00127,   0.01026,   0.03123,  -0.07062,   0.09414,  -0.06763,   0.02224,  -0.06763,  -0.01371,   0.04022,   0.13008,   0.02823,  -0.10357,  -0.07661,  -0.01970,   0.03123,   0.17801,  -0.00472,   0.09114
  -0.11855,   0.01026,   0.13308,  -0.13952,  -0.10058,   0.10312,  -0.13653,   0.14506,  -0.08260,  -0.24736,   0.13907,   0.15704,   0.03422,   0.17801,  -0.12754,   0.07317,   0.03123,   0.10312,  -0.15749,   0.08515,  -0.09159,   0.07017,  -0.01371,   0.08515,  -0.07062,  -0.06763,  -0.08260,   0.02224,   0.06118,  -0.06164,   0.07317,   0.15405
  -0.01670,  -0.07362,   0.11810,  -0.06763,  -0.10058,   0.10911,   0.01625,  -0.03767,   0.15704,   0.00726,  -0.00172,  -0.03767,   0.01925,   0.07017,   0.08515,   0.07616,  -0.08260,   0.04022,   0.03722,  -0.03767,   0.08215,   0.06418,  -0.07362,   0.10612,   0.10612,  -0.02269,   0.12409,  -0.07362,   0.03422,   0.10911,  -0.03767,   0.06718
  -0.01670,   0.11211,  -0.03168,   0.03123,   0.03422,   0.18101,   0.05819,   0.06418,  -0.00172,  -0.05564,  -0.02868,   0.02524,  -0.02868,   0.04022,  -0.19344,  -0.05864,  -0.09758,   0.15704,  -0.01970,   0.02224,   0.01625,  -0.14551,   0.10911,  -0.01670,  -0.03168,   0.05519,  -0.06463,   0.00726,  -0.03467,   0.02823,   0.00726,  -0.14851
  -0.07961,   0.01625,  -0.10357,   0.07616,  -0.01670,   0.05220,  -0.07362,  -0.19045,  -0.07062,  -0.07961,  -0.13353,  -0.12754,   0.02524,   0.01925,  -0.08260,   0.04920,  -0.06763,   0.14506,   0.04321,  -0.03168,   0.07916,  -0.00172,  -0.06164,  -0.06164,  -0.01071,   0.00127,  -0.01371,   0.00726,   0.17801,   0.01026,   0.05819,  -0.05564
  -0.16948,  -0.08560,   0.21696,  -0.07062,   0.15704,   0.13308,   0.05819,   0.00427,   0.11211,  -0.04067,   0.00427,  -0.04067,   0.13008,   0.12709,   0.10312,   0.00726,  -0.01371,   0.08814,  -0.00472,  -0.07661,   0.11211,   0.05220,  -0.06463,   0.06418,   0.06418,  -0.18146,  -0.08560,   0.17502,  -0.16648,  -0.07062,   0.15405,   0.00427
   0.01925,  -0.07961,   0.08215,   0.04920,  -0.05864,   0.00427,   0.10612,   0.09414,   0.08814,   0.02823,  -0.05265,  -0.00771,  -0.00472,  -0.01670,   0.08515,   0.06418,  -0.06164,   0.02224,  -0.09159,   0.07916,   0.00427,   0.03422,  -0.16948,   0.02823,  -0.00771,  -0.00172,  -0.05864,   0.01925,   0.04022,  -0.11256,  -0.04666,  -0.03168
   0.11211,   0.02224,  -0.04067,  -0.06763,  -0.02269,  -0.11256,   0.03123,   0.00127,   0.02524,   0.04920,  -0.14851,   0.05220,   0.01625,   0.05220,  -0.02269,  -0.04965,  -0.16948,   0.07017,   0.11511,   0.03123,   0.00127,  -0.07961,  -0.08860,  -0.01371,  -0.03467,  -0.01670,  -0.10058,   0.04321,   0.00726,  -0.00771,   0.03422,  -0.04666
  -0.01371,   0.10312,  -0.01970,   0.05519,  -0.00771,   0.01925,  -0.22639,   0.10612,  -0.05864,  -0.00172,  -0.11256,   0.00127,  -0.12754,   0.00127,   0.10911,   0.03123,   0.06418,   0.06718,   0.06118,   0.03422,  -0.12454,  -0.05265,   0.04621,  -0.01970,  -0.01670,   0.06418,   0.17801,  -0.16648,  -0.04366,  -0.01071,  -0.01071,  -0.13353
   0.00427,   0.11211,  -0.02868,  -0.03168,  -0.08260,  -0.09758,  -0.02569,   0.13308,  -0.03467,  -0.02569,  -0.06763,   0.07017,  -0.05564,   0.00726,  -0.01371,   0.01325,   0.09114,  -0.00771,  -0.01670,  -0.04067,  -0.14851,  -0.08260,   0.02524,  -0.05864,  -0.01071,   0.07317,  -0.00172,  -0.07062,   0.00127,  -0.08860,  -0.11556,  -0.03168
   0.04321,   0.01625,  -0.26534,   0.04621,   0.02524,   0.07616,   0.09414,  -0.04666,  -0.00771,  -0.00472,  -0.00771,  -0.03467,  -0.07062,  -0.08260,   0.20198,  -0.01670,  -0.01371,  -0.01670,  -0.06463,   0.01925,   0.04022,   0.04022,   0.10013,  -0.02868,  -0.16049,  -0.07062,   0.03422,  -0.14851,   0.00127,  -0.07062,  -0.07961,   0.01925
  -0.07062,   0.04621,   0.04321,  -0.08560,   0.02524,  -0.08260,  -0.02569,   0.00726,  -0.00172,   0.00726,   0.08814,   0.04621,   0.22295,  -0.00472,  -0.03168,  -0.00472,   0.10612,  -0.02269,   0.06718,   0.17801,  -0.00172,  -0.06463,   0.00427,   0.02524,   0.08814,   0.13008,  -0.11256,  -0.07661,   0.21096,  -0.00771,  -0.12454,  -0.20542
  -0.02868,   0.01925,   0.07616,  -0.07661,  -0.11855,  -0.09159,   0.07916,  -0.04067,   0.14207,   0.09414,  -0.02269,   0.13907,   0.09114,   0.10312,   0.03123,  -0.03767,  -0.00472,  -0.07062,  -0.07062,  -0.10357,  -0.12454,  -0.00771,   0.04920,   0.08814,   0.10911,   0.03722,   0.15105,  -0.15749,  -0.08260,  -0.05864,  -0.15749,   0.01325
  -0.03767,   0.01026,  -0.05265,  -0.02269,   0.16903,  -0.08560,  -0.11256,  -0.15749,  -0.04366,   0.01026,   0.03422,   0.11511,   0.04022,   0.03123,  -0.01970,  -0.03767,   0.00127,   0.07317,  -0.10956,  -0.11855,  -0.08860,  -0.06463,  -0.04366,   0.09713,   0.07616,   0.05519,  -0.05265,   0.04920,  -0.19045,   0.00427,   0.06118,   0.09414
  -0.01670,   0.04321,   0.03123,  -0.08860,  -0.11855,  -0.04965,  -0.06463,   0.07616,   0.08515,  -0.02868,   0.04621,   0.05220,   0.00127,   0.04022,   0.01026,  -0.07062,  -0.10956,  -0.10058,  -0.05265,   0.09713,  -0.08860,   0.07616,  -0.00172,   0.08814,   0.03123,   0.14207,   0.16004,  -0.11256,  -0.08860,   0.00427,  -0.04965,   0.06118
  -0.08860,  -0.00771,   0.14506,  -0.11556,   0.04321,   0.08215,  -0.12454,   0.08814,  -0.05265,  -0.03467,   0.05819,   0.16903,   0.00427,   0.09414,  -0.00472,  -0.08560,  -0.03767,  -0.10956,  -0.14551,   0.21995,  -0.21142,   0.02823,  -0.00771,   0.04022,  -0.06763,   0.11211,   0.06118,  -0.14551,  -0.03767,  -0.01071,  -0.06763,   0.00427
  -0.07362,  -0.01970,   0.09114,  -0.07661,  -0.04067,   0.12409,   0.00726,   0.16903,  -0.03767,  -0.03767,  -0.02569,  -0.04366,  -0.02269,   0.13308,   0.17502,  -0.12454,   0.10911,  -0.07661,   0.01625,   0.05220,   0.03722,  -0.06164,   0.02823,  -0.06763,   0.09414,  -0.04067,   0.01026,   0.08814,  -0.23238,   0.20497,   0.04920,   0.07317
   0.00127,   0.01925,  -0.02569,  -0.13653,   0.10312,   0.10612,  -0.05265,  -0.10956,   0.04621,   0.08215,   0.20198,  -0.09758,  -0.05265,  -0.05265,  -0.02569,  -0.07661,  -0.08560,  -0.09459,   0.05819,  -0.10058,   0.05519,  -0.05265,   0.04321,  -0.03767,   0.13308,   0.04920,  -0.05564,   0.18400,   0.01625,   0.37872,   0.09114,   0.11810
  -0.06164,  -0.04965,  -0.16948,  -0.10058,   0.13308,   0.00127,  -0.12155,   0.05519,  -0.03767,   0.04321,   0.10013,   0.09414,   0.10612,   0.04321,  -0.12454,  -0.09159,  -0.29529,  -0.03767,  -0.03767,   0.01325,  -0.18445,  -0.01970,   0.10312,   0.06118,  -0.00172,  -0.02569,  -0.10956,   0.13008,   0.08215,  -0.04666,   0.05519,   0.15105
   0.11211,   0.04321,   0.07916,  -0.11855,   0.03123,  -0.01670,  -0.00472,   0.05220,   0.09114,   0.09713,  -0.08860,  -0.05564,  -0.05864,  -0.05564,   0.01026,   0.02823,   0.10312,   0.03123,  -0.04965,   0.01026,  -0.01071,   0.02823,   0.09713,  -0.01970,   0.02524,  -0.01970,  -0.11556,   0.06718,  -0.11855,   0.04321,  -0.01670,  -0.10058
   0.02224,  -0.10956,   0.04621,   0.13308,   0.03422,  -0.12155,   0.01925,  -0.11256,   0.10612,   0.14207,  -0.16648,  -0.04067,   0.08814,  -0.04666,  -0.03168,   0.00726,  -0.06463,  -0.12454,   0.15405,  -0.07362,  -0.03168,  -0.05864,   0.02823,  -0.06164,   0.02524,   0.00427,  -0.04067,  -0.04366,   0.13008,   0.03422,  -0.05864,  -0.01371
  -0.10058,   0.01625,  -0.02269,  -0.02868,  -0.00771,   0.01925,  -0.14851,   0.07317,  -0.12454,  -0.14252,  -0.13053,   0.01325,  -0.06463,   0.04022,  -0.07362,   0.06118,  -0.19644,  -0.00472,   0.06718,   0.06418,  -0.00472,   0.02224,  -0.06463,   0.14207,  -0.04366,   0.11211,  -0.00771,   0.09713,   0.09114,  -0.03767,   0.07017,   0.08814
   0.07017,   0.07017,   0.08814,   0.07017,  -0.02569,  -0.07062,  -0.17547,   0.07916,   0.09114,  -0.02569,   0.04321,   0.13308,  -0.06164,   0.00127,   0.03422,   0.05220,   0.04022,   0.02224,  -0.02868,   0.00127,  -0.06763,   0.01026,  -0.00172,  -0.01670,   0.02823,   0.00127,   0.07017,  -0.03767,   0.00726,   0.02823,  -0.09459,   0.05519
   0.09114,  -0.04366,   0.11511,   0.03722,   0.02823,  -0.01071,   0.03422,  -0.05564,   0.09114,   0.03722,   0.07616,   0.05819,   0.00427,   0.13008,   0.01625,   0.00427,  -0.09459,  -0.01670,  -0.01371,   0.11211,  -0.10956,  -0.00172,   0.00127,   0.06118,  -0.02569,  -0.08860,  -0.00771,  -0.11556,  -0.11855,   0.01026,  -0.11556,  -0.06763
   0.06118,   0.06718,  -0.22939,  -0.05864,   0.24991,   0.01625,  -0.14551,   0.02823,  -0.02269,   0.19000,   0.19599,   0.05220,   0.01026,  -0.00172,  -0.10357,  -0.00172,  -0.08560,  -0.01670,   0.01925,  -0.01970,   0.00726,   0.09713,   0.10612,  -0.02569,  -0.04366,  -0.08560,   0.00726,   0.08215,  -0.05564,  -0.00771,   0.03422,   0.00127
   0.12110,   0.10612,   0.07916,   0.06718,   0.12709,  -0.09758,   0.01625,  -0.09159,   0.14806,  -0.07961,   0.02823,   0.03422,   0.06418,  -0.00172,  -0.09159,  -0.04666,  -0.01071,   0.09713,  -0.03168,   0.08215,   0.03422,  -0.07062,  -0.00771,   0.06418,  -0.05265,  -0.04965,   0.11511,  -0.07961,  -0.20842,   0.04022,  -0.03467,  -0.06463
   0.03722,  -0.00472,   0.01325,   0.09414,   0.12409,   0.00726,  -0.03767,  -0.06763,   0.10312,   0.10013,   0.09414,  -0.06164,   0.04022,   0.01325,   0.00127,   0.02224,   0.01625,  -0.02269,  -0.03767,   0.07916,  -0.09159,   0.01925,   0.06118,   0.10312,   0.03422,  -0.11256,   0.01325,  -0.12754,  -0.02868,   0.13907,  -0.04067,   0.05220
   0.07616,   0.01325,  -0.11256,  -0.04067,   0.00127,   0.05220,  -0.08260,   0.05519,  -0.09459,  -0.00472,  -0.02569,   0.05819,  -0.09758,  -0.01071,   0.00726,  -0.07661,  -0.02569,  -0.03168,  -0.08860,   0.11810,   0.08814,   0.13907,  -0.10058,  -0.00172,  -0.00771,   0.02823,   0.00726,   0.00427,  -0.24437,  -0.00771,   0.00726,   0.08515
  -0.00472,  -0.04067,   0.10612,  -0.02868,  -0.10357,  -0.02269,  -0.07062,   0.02823,   0.04920,  -0.04366,  -0.13653,   0.07916,   0.05519,   0.10312,  -0.03168,   0.01925,  -0.23538,   0.00427,  -0.07961,   0.05819,  -0.24137,   0.14207,  -0.13053,   0.20198,  -0.04366,   0.07317,  -0.09159,   0.03422,   0.04621,  -0.03168,  -0.04965,   0.01625
  -0.00771,  -0.02569,   0.16303,  -0.07362,  -0.00472,   0.08215,   0.13907,   0.01026,   0.01625,  -0.04366,  -0.08260,  -0.23238,  -0.05564,   0.10312,   0.16004,   0.03722,  -0.02569,  -0.00172,  -0.04067,  -0.01371,  -0.01371,  -0.09459,   0.11211,   0.02524,   0.10612,   0.11211,   0.07017,   0.06418,  -0.01071,   0.17502,   0.01325,   0.03422
   0.19000,  -0.16648,  -0.03767,   0.15405,   0.01026,  -0.13353,  -0.01970,  -0.13053,   0.09114,   0.17202,  -0.21741,  -0.00472,   0.04321,  -0.05265,  -0.02269,   0.00726,  -0.21142,  -0.05265,   0.14506,  -0.10956,   0.01625,   0.07017,  -0.04666,  -0.09758,   0.01026,  -0.06164,   0.01325,   0.04621,  -0.04366,  -0.06763,   0.00427,   0.09114
  -0.09159,   0.08515,  -0.08560,  -0.02569,  -0.07961,  -0.02868,  -0.10058,  -0.00472,  -0.11855,  -0.00771,  -0.27732,   0.04022,  -0.02269,  -0.05564,   0.00127,  -0.04366,  -0.09459,   0.02823,  -0.02868,   0.00127,  -0.20542,  -0.08560,   0.06418,  -0.06463,  -0.09459,   0.05819,  -0.11855,   0.08814,   0.04920,  -0.16648,   0.03123,  -0.02569
  -0.13353,   0.10612,  -0.14252,   0.08215,  -0.08560,   0.02823,   0.10911,  -0.20842,  -0.06763,  -0.08260,  -0.01670,  -0.03467,  -0.02569,   0.01925,  -0.03168,   0.00427,  -0.04666,  -0.15749,  -0.11855,  -0.22340,   0.14506,  -0.11256,  -0.11556,   0.03123,   0.00127,   0.05220,   0.10013,  -0.11556,  -0.02569,   0.07916,   0.10312,   0.13008
   0.02224,   0.11211,  -0.23238,   0.07916,  -0.14551,  -0.06164,  -0.00172,  -0.05265,   0.02224,  -0.00771,  -0.03467,  -0.00472,   0.03422,  -0.03767,  -0.01670,   0.08515,  -0.02569,   0.06718,   0.06418,  -0.06164,   0.10312,   0.05519,  -0.02269,   0.01625,  -0.05564,  -0.16349,  -0.00771,  -0.03467,   0.08215,  -0.16049,  -0.02269,   0.08515
  -0.19344,   0.02823,   0.02224,   0.03123,   0.04920,   0.00127,   0.20797,   0.11810,   0.02224,   0.07616,  -0.03767,   0.00427,  -0.02269,  -0.02868,   0.01625,  -0.06463,   0.03123,  -0.02868,  -0.01071,  -0.03467,   0.04920,  -0.07661,   0.13907,  -0.07961,   0.00127,  -0.04067,  -0.11256,   0.04621,  -0.05564,  -0.05564,   0.01625,   0.12409
  -0.03467,   0.04920,   0.03422,   0.07317,   0.11211,   0.10911,   0.08814,  -0.02868,   0.04022,  -0.01071,   0.09114,  -0.02868,   0.02224,  -0.02868,   0.07916,   0.02224,   0.12709,   0.03722,   0.07916,   0.02224,  -0.05265,   0.02524,   0.01925,   0.11211,   0.16603,  -0.01670,   0.10612,  -0.08560,  -0.01970,   0.07916,  -0.03767,  -0.03767
  -0.08260,  -0.07961,  -0.14851,   0.03722,   0.20797,  -0.01670,  -0.12454,   0.02524,   0.00427,   0.07317,   0.05819,   0.15105,   0.08215,   0.01925,  -0.22639,  -0.10956,  -0.12454,  -0.19045,   0.14207,   0.05220,  -0.06763,  -0.01970,   0.10612,  -0.02868,   0.06118,  -0.04067,  -0.03467,   0.03722,   0.02524,  -0.00472,   0.13308,   0.14806
   0.01925,  -0.04366,  -0.08860,  -0.16948,   0.03722,   0.08515,  -0.08860,   0.01325,   0.19898,   0.06718,  -0.09159,   0.10612,   0.01026,   0.19000,   0.17202,  -0.01670,  -0.03467,  -0.05564,  -0.12454,   0.04621,   0.09114,  -0.01371,   0.01026,  -0.15450,  -0.02868,   0.04022,   0.04621,  -0.13053,  -0.00172,   0.19000,   0.07616,   0.11810
   0.20797,  -0.10357,   0.02823,  -0.02868,   0.13907,   0.05220,  -0.01970,  -0.02269,   0.03722,   0.01026,   0.03123,   0.01625,   0.07017,  -0.00172,   0.10013,   0.03123,   0.09414,   0.06718,   0.03422,  -0.03467,   0.00127,   0.03422,   0.03422,   0.25290,  -0.01371,  -0.10058,   0.06118,  -0.09758,  -0.13653,   0.04621,  -0.07062,  -0.06463
   0.08215,  -0.20243,   0.01625,  -0.12754,  -0.03767,  -0.08560,  -0.03168,  -0.13353,   0.05819,  -0.05864,  -0.01371,   0.04621,  -0.08260,   0.02823,  -0.02868,  -0.08560,  -0.08260,  -0.14851,   0.18400,  -0.07062,  -0.13053,  -0.06463,   0.00427,   0.10312,   0.01026,   0.03422,   0.01325,  -0.07062,   0.00427,  -0.06763,   0.00127,   0.03422
   0.00726,  -0.08260,  -0.07062,  -0.14252,   0.03722,  -0.02868,  -0.03767,   0.05519,   0.05220,   0.05220,   0.04621,  -0.08260,  -0.04067,  -0.05564,   0.01026,   0.03722,   0.02224,   0.03422,  -0.03467,  -0.01371,  -0.00472,   0.10612,   0.04920,  -0.06463,  -0.04366,  -0.11556,  -0.01970,  -0.01670,   0.02224,  -0.08560,   0.01325,   0.00427
  -0.04666,  -0.02569,  -0.10956,  -0.15150,   0.03722,  -0.02269,   0.21995,  -0.06763,   0.04621,   0.04621,  -0.06164,  -0.07661,  -0.02269,   0.13008,  -0.03767,   0.10013,  -0.02868,   0.05220,  -0.25935,  -0.03767,  -0.01970,   0.10013,  -0.03767,  -0.00472,  -0.22340,   0.13308,   0.08515,  -0.08860,   0.04321,   0.01625,  -0.00472,  -0.05864
   0.05819,  -0.09159,  -0.06463,   0.02224,   0.07616,   0.10013,  -0.04666,   0.00127,  -0.09758,  -0.05265,  -0.01071,  -0.07961,  -0.01371,  -0.03467,   0.06718,   0.01925,   0.13607,   0.13907,   0.04022,  -0.05864,   0.06418,  -0.00472,   0.08515,   0.16603,   0.04321,   0.01325,  -0.01970,  -0.01371,   0.04022,   0.01625,   0.04321,  -0.24137
