  -0.00864,   0.00933,   0.08318,   0.04725,   0.00134,  -0.02660,   0.00933,   0.01731,   0.03727,  -0.04457,   0.06322,  -0.02061,  -0.09647,   0.03927,  -0.04058,  -0.00664,  -0.03259,   0.00933,   0.06921,  -0.13239,   0.05923,  -0.03259,  -0.09048,  -0.02061,  -0.00465,   0.02929,   0.03528,   0.09316,   0.07919,  -0.04257,   0.01132,   0.03727,   0.08717,   0.02530,  -0.02261,   0.01132,   0.05324,   0.10514,  -0.06253,  -0.02261,   0.03927,   0.10913,  -0.02061,  -0.00664,  -0.01463,  -0.05255,   0.01332,  -0.14637,   0.04725,  -0.11643,  -0.00465,   0.02130,  -0.01662,   0.04725,   0.02929,  -0.00864,  -0.00664,  -0.02860,   0.05524,  -0.05455,   0.04326,  -0.00265,  -0.05854,   0.09915
   0.00334,  -0.04257,   0.04526,  -0.10844,  -0.08249,  -0.02061,   0.03328,  -0.05654,  -0.06652,  -0.02261,   0.09316,   0.04925,  -0.03459,  -0.02061,  -0.05455,   0.06721,   0.06921,  -0.07650,  -0.00465,  -0.05255,   0.07919,   0.00533,   0.06322,   0.01731,   0.03128,   0.03128,   0.11113,   0.00933,  -0.05455,   0.00334,  -0.04457,   0.00533,  -0.05255,   0.00733,  -0.02461,  -0.05455,   0.05524,   0.00334,  -0.03858,   0.03727,  -0.04257,   0.04925,  -0.05056,   0.01731,  -0.02261,  -0.02261,  -0.02860,   0.00134,   0.00134,   0.07520,  -0.07850,   0.06721,  -0.01662,  -0.07251,   0.00334,  -0.11842,   0.06322,  -0.07650,   0.00334,  -0.01862,   0.07121,  -0.03459,   0.02130,   0.02330
  -0.03059,   0.01132,  -0.00065,  -0.08848,  -0.04457,  -0.09447,   0.06522,   0.02330,  -0.06453,   0.03528,  -0.00664,   0.02130,   0.05124,   0.04526,  -0.01662,   0.01332,   0.00334,  -0.03259,  -0.05255,   0.04526,  -0.03059,  -0.01063,  -0.04457,  -0.05255,  -0.03658,   0.06721,   0.02130,   0.03927,  -0.08249,  -0.00265,   0.01931,  -0.05654,   0.01332,   0.03927,   0.01132,   0.00733,   0.03528,  -0.06253,   0.02929,   0.07520,   0.08518,  -0.00465,  -0.01063,   0.02130,   0.00533,  -0.07850,   0.01132,  -0.02860,   0.02330,  -0.00664,  -0.08449,  -0.08050,  -0.01463,  -0.00265,  -0.00864,  -0.01463,   0.07719,   0.01731,   0.02130,  -0.09247,  -0.01862,  -0.03259,  -0.01862,   0.04326
  -0.00265,   0.07121,   0.00134,  -0.02860,  -0.07451,  -0.01263,  -0.10445,   0.00933,   0.08917,  -0.02261,  -0.10445,  -0.06453,   0.00933,  -0.00864,   0.02929,  -0.04457,  -0.07052,   0.16103,  -0.00864,  -0.06054,  -0.01463,  -0.07251,   0.07121,   0.04126,   0.01132,  -0.10445,  -0.12241,  -0.06652,  -0.01662,  -0.01063,   0.10514,  -0.03259,   0.07919,   0.00134,  -0.03658,  -0.07251,   0.00733,  -0.01263,  -0.10245,  -0.09048,   0.07520,  -0.02860,  -0.08648,  -0.01662,   0.02729,  -0.00065,   0.07121,  -0.00265,  -0.05255,  -0.03858,   0.04526,   0.06522,   0.03128,   0.09316,   0.04526,  -0.03459,  -0.00864,   0.01731,  -0.03858,  -0.08648,   0.06721,  -0.05255,  -0.03459,  -0.01263
   0.05723,   0.04925,  -0.04457,   0.05923,   0.02929,   0.08717,   0.02729,  -0.08249,   0.01531,   0.04725,  -0.03858,   0.02530,  -0.06852,   0.01332,  -0.03658,   0.06522,  -0.00664,  -0.03858,  -0.03858,   0.04526,   0.01931,  -0.08449,   0.01731,  -0.15834,  -0.02860,  -0.05654,   0.04326,   0.08318,  -0.09846,  -0.03658,  -0.05056,  -0.04058,  -0.02860,  -0.10645,   0.13508,   0.05524,   0.00134,   0.08119,   0.07520,   0.04326,   0.03727,  -0.06652,  -0.04656,  -0.01862,  -0.03459,  -0.08249,  -0.09247,  -0.04656,  -0.03459,  -0.00265,   0.07320,   0.14506,  -0.02061,  -0.04257,   0.15304,  -0.04257,  -0.07850,   0.09316,   0.01132,  -0.15834,  -0.00664,   0.04326,   0.03727,   0.04326
  -0.02061,   0.04925,  -0.00465,   0.03128,  -0.05255,   0.03927,  -0.01662,  -0.05654,   0.01931,   0.07121,  -0.01662,  -0.01063,  -0.04257,  -0.04257,   0.08518,   0.02729,  -0.02860,  -0.03858,  -0.00065,   0.07320,   0.09117,  -0.01662,   0.13109,   0.01731,  -0.03658,   0.09117,  -0.02461,  -0.03059,   0.04326,  -0.00065,  -0.05455,  -0.00664,   0.09516,  -0.10046,  -0.00065,   0.03128,   0.05723,   0.00733,  -0.00065,  -0.03658,  -0.04457,   0.04126,  -0.09846,   0.02130,  -0.01862,   0.02729,   0.03727,   0.08917,   0.06322,   0.02530,  -0.02261,   0.08119,  -0.03059,  -0.08249,  -0.02061,   0.01132,   0.01931,  -0.07251,  -0.07251,   0.03927,  -0.01862,  -0.02261,  -0.05654,   0.05723
   0.10314,   0.00733,   0.02530,  -0.08449,   0.04526,  -0.02860,   0.05923,   0.06921,   0.13708,   0.03328,   0.03328,  -0.03658,  -0.02660,   0.10713,   0.03528,  -0.04856,  -0.00065,  -0.01862,  -0.00265,   0.06522,  -0.09048,   0.06721,   0.09715,  -0.24218,  -0.07052,  -0.07052,  -0.06054,   0.07919,  -0.12042,  -0.01263,   0.02330,  -0.06253,  -0.00265,  -0.06054,   0.02530,   0.06122,   0.04326,   0.03328,  -0.01263,  -0.03059,  -0.03459,  -0.06054,  -0.08449,   0.07719,   0.12111,  -0.02660,   0.02929,   0.10713,   0.03328,  -0.10245,  -0.01662,  -0.16832,  -0.00465,   0.02330,   0.03528,  -0.03259,  -0.02461,  -0.09048,  -0.04457,  -0.17032,  -0.02061,  -0.01862,  -0.00664,   0.00933
  -0.01862,   0.00733,  -0.02660,   0.06721,   0.01531,   0.01332,  -0.04257,  -0.07650,   0.03727,  -0.01063,  -0.03658,  -0.00465,   0.02929,   0.00733,   0.03727,   0.01931,  -0.00065,  -0.11643,   0.01531,  -0.06453,  -0.04457,  -0.11443,   0.11113,  -0.07850,  -0.04058,   0.00933,   0.02330,   0.01731,   0.03528,  -0.00465,   0.00733,   0.09915,  -0.01862,  -0.03858,   0.07520,   0.05524,  -0.01862,  -0.05854,  -0.00465,  -0.00664,  -0.01662,  -0.00664,  -0.00265,  -0.03059,   0.00134,   0.08119,   0.13907,  -0.04457,  -0.01662,   0.02530,   0.01132,  -0.01063,  -0.00265,  -0.01463,   0.04725,  -0.00265,   0.06721,  -0.06054,  -0.08648,   0.04925,   0.02330,  -0.02061,   0.05723,  -0.04656
   0.00733,  -0.01463,   0.02330,   0.01132,  -0.09247,  -0.00664,  -0.00864,   0.01332,   0.01332,   0.00134,   0.00733,   0.10115,   0.00733,   0.03727,  -0.07650,   0.00933,   0.04326,  -0.05455,  -0.06453,  -0.00265,   0.01731,  -0.02461,   0.02929,   0.05524,   0.00134,  -0.00265,  -0.03858,   0.07520,  -0.03259,   0.02929,   0.04326,   0.13907,   0.00533,   0.04925,  -0.01063,   0.01531,   0.01531,   0.04725,  -0.05056,  -0.03259,   0.07121,   0.02530,  -0.04856,  -0.02261,  -0.06453,  -0.04656,  -0.07650,   0.01731,   0.04925,   0.08119,  -0.07251,  -0.03858,   0.06522,   0.05723,   0.04925,  -0.09647,  -0.05854,  -0.01063,  -0.06453,  -0.00265,   0.01132,   0.06522,   0.00733,   0.10514
   0.02929,  -0.04457,   0.04925,  -0.08050,  -0.04058,   0.02130,  -0.09647,   0.04126,  -0.00265,   0.01931,   0.00533,  -0.05854,   0.06122,   0.10514,   0.01531,  -0.08848,  -0.05255,   0.04126,  -0.03259,  -0.03259,  -0.04257,  -0.00065,  -0.01662,  -0.03459,  -0.01862,   0.02729,   0.02530,  -0.03259,   0.02929,   0.01731,   0.01931,  -0.01263,   0.00733,  -0.04656,  -0.01862,   0.00933,   0.11312,   0.05124,   0.02729,  -0.00864,  -0.01063,   0.09117,  -0.02860,   0.06721,  -0.01862,   0.04925,  -0.01263,  -0.02061,  -0.01463,   0.00933,   0.04925,   0.01931,  -0.04257,   0.06721,   0.08119,   0.03128,   0.01132,   0.08518,  -0.02061,   0.04526,  -0.01463,  -0.00265,  -0.03858,  -0.02461
  -0.02461,   0.00334,   0.05124,  -0.00864,  -0.00265,  -0.04656,   0.01531,   0.06122,   0.06522,  -0.02061,   0.04725,   0.03528,  -0.04058,  -0.04058,   0.08717,  -0.05654,   0.05723,  -0.01662,  -0.00465,   0.07719,   0.02729,  -0.03858,   0.05124,  -0.12840,   0.00733,  -0.00065,   0.01132,   0.00733,  -0.01263,   0.06122,   0.01531,   0.00334,  -0.01862,  -0.03259,   0.01531,  -0.02860,  -0.00664,  -0.02461,   0.07121,  -0.01862,   0.08518,  -0.01063,  -0.04257,  -0.01263,  -0.03259,   0.02729,   0.05524,  -0.05654,   0.00533,  -0.05255,  -0.00265,  -0.15635,  -0.04656,   0.03927,  -0.01862,  -0.03658,   0.08518,  -0.00664,  -0.08648,  -0.15635,   0.03328,  -0.01463,  -0.00664,  -0.03459
   0.02130,  -0.05654,   0.02729,   0.04326,   0.03927,   0.02729,  -0.05654,  -0.00465,   0.07121,   0.03128,   0.03727,  -0.10046,  -0.08249,   0.10514,   0.06322,  -0.05854,  -0.08848,   0.10913,  -0.05654,   0.06921,  -0.01662,   0.04725,   0.01531,  -0.04257,  -0.00664,   0.00334,  -0.10046,  -0.03658,  -0.09447,  -0.11243,   0.04725,   0.02330,  -0.06453,  -0.05056,   0.01931,  -0.07451,   0.02729,   0.04326,  -0.06453,  -0.07850,   0.01731,  -0.12840,  -0.09846,  -0.16633,  -0.01263,  -0.03259,   0.08917,   0.01531,  -0.05654,  -0.13838,  -0.01662,  -0.05255,   0.00733,  -0.07650,  -0.00465,   0.07121,  -0.01463,  -0.02461,  -0.09647,  -0.08050,   0.02929,   0.04925,  -0.04457,  -0.06453
