   0.06649,  -0.05400,   0.12857,   0.01537,  -0.16719,  -0.28769,  -0.13433,   0.08475,  -0.01384,  -0.18180,   0.01537,  -0.04670,   0.15047,  -0.05035,  -0.12338,   0.16143,   0.00077,  -0.09051,  -0.09051,   0.04458,   0.03728,  -0.09051,   0.11761,  -0.05765,  -0.15259,  -0.09417,  -0.09417,   0.14317,  -0.16354,  -0.07956,  -0.21101,  -0.03574,   0.09935,  -0.03209,  -0.11972,  -0.13433,   0.19794,   0.11761,   0.00077,  -0.15624,   0.10301,  -0.11242,   0.15778,  -0.00653,  -0.26943,  -0.01749,  -0.07591,  -0.18910,  -0.25847,   0.04093,  -0.10147,   0.12126,  -0.07956,   0.05919,   0.05189,  -0.05400,  -0.14894,   0.08840,  -0.22561,   0.02998,  -0.08321,  -0.15624,   0.01903,   0.02633,   0.01903,  -0.08686,   0.07014,   0.05919,  -0.15989,   0.05189,   0.17238,  -0.06861,  -0.12703,   0.05189,   0.04824,   0.11396,  -0.04305,   0.17238,   0.11396,   0.15412,  -0.09417,   0.08840,  -0.16719,   0.08475,   0.16143,  -0.00288,   0.05554,   0.04458,  -0.13798,  -0.04670,   0.02998,   0.06284,   0.04824,   0.06284,  -0.18545,   0.05919,  -0.11972,   0.06649,   0.19794,   0.15778,  -0.20005,  -0.06495,   0.01537,   0.05554,   0.13222,   0.11396,  -0.06495,  -0.05400,   0.03728,  -0.10512,   0.09205,  -0.16719,  -0.10877,  -0.07956,  -0.18910,   0.06284,  -0.11972,  -0.10147,   0.06649,   0.12126,  -0.05400,   0.11761,   0.12857,   0.22350,   0.02998,   0.04824,   0.05189,   0.18699,  -0.01384,  -0.01384,   0.04458,   0.04458,   0.03728,  -0.03940,   0.06284,   0.14682,   0.14317,  -0.07226,   0.00442,  -0.24387,  -0.06495,  -0.15624,  -0.03209,  -0.15624
   0.15047,   0.19429,  -0.10877,   0.13587,   0.05189,  -0.21101,   0.06284,  -0.04305,  -0.15624,   0.07014,  -0.02844,  -0.00653,  -0.23292,  -0.03574,   0.16143,  -0.02844,   0.05189,  -0.10147,   0.11031,  -0.09417,   0.06284,  -0.01749,  -0.04670,  -0.09417,   0.10301,  -0.10877,  -0.01749,  -0.05765,  -0.08321,   0.00077,   0.02998,  -0.12703,   0.21255,  -0.06130,   0.05554,  -0.04305,  -0.04305,   0.03363,   0.19794,   0.09570,  -0.14528,   0.14317,   0.11396,   0.03363,  -0.04670,   0.05554,   0.00442,  -0.03940,  -0.01019,   0.16508,  -0.14894,  -0.09782,   0.17603,   0.13952,  -0.13798,   0.04093,   0.01903,   0.07380,   0.06649,  -0.11242,  -0.26578,   0.11031,  -0.01384,  -0.04670,  -0.02844,  -0.00653,   0.01172,   0.26366,   0.07014,  -0.12338,   0.13952,   0.13222,   0.00077,  -0.12703,   0.06284,  -0.08321,  -0.09417,  -0.10512,  -0.11607,   0.16873,   0.09205,   0.14682,  -0.00288,  -0.01749,  -0.07226,   0.00442,   0.24176,  -0.14894,   0.03363,  -0.15624,   0.02268,  -0.03574,  -0.00653,  -0.08686,   0.07745,  -0.14528,   0.05189,  -0.00653,  -0.07591,   0.02268,   0.10666,   0.04458,   0.04093,  -0.11972,   0.06284,  -0.07591,   0.04093,  -0.09782,  -0.05765,   0.03728,   0.20524,  -0.03574,  -0.01749,  -0.13068,   0.15778,  -0.11972,   0.18699,   0.05919,  -0.14528,  -0.11242,  -0.03940,  -0.06861,  -0.25847,  -0.11607,   0.05554,  -0.04670,   0.01537,  -0.09051,  -0.06861,  -0.09782,  -0.01384,  -0.14163,   0.13952,   0.06284,   0.01903,  -0.03574,   0.07014,   0.09570,  -0.14528,  -0.11242,  -0.14528,  -0.03940,   0.21985,   0.01172
   0.08475,  -0.11972,  -0.03209,  -0.15259,  -0.05765,   0.13952,   0.11761,   0.02633,   0.12126,  -0.14163,   0.04458,   0.19794,  -0.15989,   0.06649,   0.08840,   0.09570,  -0.05765,  -0.06495,  -0.13068,  -0.13068,   0.04458,   0.09205,   0.02998,   0.10301,   0.19064,  -0.04305,   0.12857,  -0.09417,   0.05189,   0.09205,   0.09935,  -0.22926,  -0.07956,   0.12857,  -0.06130,   0.13222,  -0.17084,   0.02998,  -0.13798,  -0.07591,   0.17603,  -0.01749,   0.08475,  -0.03940,  -0.06861,  -0.15259,  -0.18180,  -0.16354,   0.03363,   0.05554,  -0.05035,   0.01903,  -0.02844,  -0.01384,  -0.16354,   0.07014,  -0.03209,  -0.09051,   0.00807,   0.11031,  -0.09051,   0.00442,   0.21620,   0.05554,  -0.05035,  -0.02479,  -0.04670,   0.16508,  -0.01384,   0.07745,   0.03728,  -0.16354,   0.06284,  -0.10147,   0.12857,  -0.01749,  -0.35706,  -0.06495,  -0.03940,  -0.13068,  -0.13798,   0.07745,  -0.14163,   0.01172,   0.24176,  -0.21101,   0.10301,   0.08110,  -0.10877,  -0.22196,  -0.09417,   0.08475,   0.03363,   0.03363,   0.01903,  -0.06130,   0.01903,  -0.17084,   0.19794,   0.11761,   0.26732,   0.09205,   0.14317,  -0.14528,  -0.05765,   0.06649,   0.13222,  -0.17084,  -0.05035,  -0.05400,   0.11761,   0.12491,   0.19064,  -0.06130,   0.02633,  -0.15259,  -0.07591,   0.07014,   0.05919,  -0.03209,  -0.08686,   0.02998,   0.16143,  -0.06861,  -0.06861,   0.02998,   0.05919,   0.30018,  -0.06861,   0.08840,   0.03363,   0.05189,   0.12857,  -0.05765,  -0.04670,   0.20159,   0.16873,  -0.03940,  -0.33515,   0.14317,  -0.04305,  -0.07956,  -0.01019,  -0.06130
   0.00807,   0.02268,  -0.02479,   0.00077,  -0.14528,  -0.06130,   0.09570,  -0.05400,   0.02633,  -0.30229,   0.00442,   0.01172,  -0.01019,  -0.06861,   0.07380,  -0.03209,   0.04458,  -0.11972,  -0.03209,  -0.11242,  -0.00288,  -0.11607,   0.13952,  -0.18545,  -0.13433,   0.01172,  -0.03209,   0.18699,   0.02633,   0.26366,   0.13952,   0.17238,  -0.22196,   0.03363,  -0.09417,  -0.05765,   0.26366,  -0.04305,   0.19794,  -0.07226,  -0.24752,  -0.06130,   0.00077,  -0.02479,  -0.01749,   0.20524,   0.04093,   0.13222,  -0.02844,   0.13222,  -0.05400,   0.19794,   0.21985,   0.01537,   0.09935,  -0.09417,   0.12126,   0.02998,  -0.21101,  -0.00288,   0.16873,   0.00442,  -0.03209,  -0.06495,  -0.21101,  -0.01019,  -0.07591,  -0.00653,  -0.07956,   0.07014,   0.12857,   0.07380,   0.21985,  -0.09782,   0.07745,  -0.30959,   0.08840,  -0.14894,   0.13952,  -0.34976,  -0.16354,   0.09570,  -0.00288,   0.04458,   0.06284,  -0.20371,   0.03363,   0.09205,   0.05554,   0.09570,   0.04093,   0.24176,  -0.02114,   0.11396,  -0.02844,   0.15047,  -0.05035,  -0.11972,   0.03728,  -0.22926,  -0.07956,   0.09935,   0.11031,   0.09205,   0.02268,  -0.02114,   0.08840,   0.01903,  -0.05400,  -0.09782,  -0.09782,   0.33669,   0.13587,   0.02998,  -0.04670,  -0.02479,  -0.07226,   0.06284,  -0.12338,  -0.00653,  -0.03209,   0.07380,  -0.18180,   0.05189,  -0.01019,  -0.07591,  -0.02479,  -0.05035,   0.11761,   0.11396,   0.11761,  -0.24022,   0.21985,   0.01903,  -0.17084,  -0.05400,   0.01537,  -0.13068,  -0.03940,   0.07745,  -0.04305,  -0.14528,  -0.02479,  -0.13433
   0.19429,  -0.14163,   0.13952,  -0.03940,   0.01172,  -0.10512,   0.04458,   0.01172,   0.04458,   0.00442,   0.04458,  -0.02114,   0.01903,   0.05919,  -0.10147,  -0.21101,  -0.01019,   0.25271,  -0.06495,   0.05919,  -0.15259,   0.05554,  -0.03940,  -0.05035,   0.01903,  -0.14163,   0.16508,   0.16873,  -0.02479,  -0.18545,   0.01172,  -0.03209,  -0.01019,  -0.01019,  -0.09782,  -0.08321,  -0.18180,   0.23810,   0.11396,   0.17968,   0.31113,   0.02633,   0.10666,  -0.07956,   0.05189,  -0.20005,  -0.00653,   0.00077,  -0.05765,   0.15778,  -0.03209,   0.14682,   0.03728,  -0.01384,  -0.05765,   0.06649,   0.03363,   0.11396,   0.10666,   0.03728,   0.09205,   0.00807,  -0.06495,  -0.01749,   0.08110,  -0.04670,  -0.08686,  -0.10147,  -0.26943,  -0.17449,  -0.10877,   0.01172,  -0.05035,  -0.14528,   0.16143,  -0.09782,  -0.04305,  -0.00288,   0.16143,  -0.10147,   0.15047,  -0.14163,   0.21985,  -0.03209,  -0.03940,   0.02268,   0.05554,   0.01537,  -0.08321,   0.07745,  -0.02844,   0.17603,   0.13587,   0.01172,  -0.07956,  -0.24022,  -0.22926,   0.06284,  -0.03940,   0.16508,   0.07380,  -0.21831,   0.01172,   0.13952,  -0.01384,   0.00807,   0.04824,   0.19064,   0.05554,  -0.03209,  -0.00288,  -0.02114,  -0.07956,  -0.09782,   0.11031,   0.09570,   0.09935,   0.05189,   0.00442,   0.14317,   0.05554,   0.10666,  -0.02114,   0.07014,   0.10301,   0.23445,   0.08840,  -0.00288,   0.05554,   0.05189,  -0.20005,   0.02633,  -0.04670,   0.13952,   0.03728,  -0.07226,  -0.06861,   0.18333,  -0.08321,   0.08475,  -0.11242,   0.04093,  -0.01384,  -0.01384
  -0.02844,  -0.08686,   0.16873,   0.00442,  -0.07226,   0.09570,   0.05554,   0.17238,  -0.15989,  -0.08686,   0.00807,   0.20159,  -0.06861,   0.01172,  -0.07591,   0.11396,  -0.06861,   0.03363,   0.00077,   0.07014,  -0.11607,  -0.01749,  -0.10512,   0.11761,   0.04093,   0.02268,   0.04824,   0.00077,   0.09205,  -0.10877,  -0.13798,   0.17603,  -0.03209,   0.00807,  -0.03209,   0.05919,  -0.07956,  -0.02844,  -0.20005,   0.07745,   0.02633,  -0.11607,   0.07380,   0.09570,  -0.07956,   0.00807,   0.02633,   0.11396,  -0.21831,  -0.18910,   0.17968,  -0.21466,  -0.03574,   0.16143,   0.12857,   0.07014,  -0.33515,   0.29287,  -0.19640,  -0.20371,  -0.09051,   0.02633,   0.11396,  -0.31690,  -0.00288,  -0.03940,  -0.10877,   0.11396,  -0.01384,   0.03363,   0.04824,   0.30748,   0.06284,   0.22715,   0.14682,  -0.20371,  -0.04305,   0.12126,  -0.08686,   0.20524,  -0.05765,  -0.01749,  -0.20005,   0.15047,   0.13222,  -0.00288,  -0.03209,   0.16873,  -0.09051,  -0.07956,   0.04824,  -0.02479,   0.09570,  -0.01019,  -0.04670,  -0.01384,  -0.11242,   0.04458,   0.21620,  -0.07591,  -0.05765,   0.33669,   0.03363,  -0.12703,   0.00807,  -0.03209,   0.05189,  -0.17815,  -0.15624,   0.53021,  -0.20005,  -0.08686,   0.02998,   0.07380,  -0.09782,   0.09205,   0.10666,   0.23080,  -0.03574,   0.09570,   0.03363,   0.18699,  -0.03209,  -0.03940,   0.07745,  -0.14528,   0.09935,   0.00807,   0.02268,   0.05554,   0.07745,  -0.05400,   0.01537,  -0.01019,   0.00807,   0.03728,   0.18333,   0.16873,   0.06649,   0.07014,  -0.11972,   0.08475,   0.02998,  -0.01749
   0.09570,  -0.13798,  -0.01019,   0.04458,  -0.03574,   0.07014,  -0.13433,   0.03363,  -0.25482,  -0.02844,  -0.06861,  -0.06861,  -0.20736,   0.18333,  -0.01749,   0.18333,   0.07745,  -0.26213,  -0.34976,   0.07014,  -0.02479,  -0.10147,  -0.02844,   0.16508,   0.00442,  -0.08321,  -0.07591,   0.17968,   0.05554,  -0.27308,  -0.02844,   0.00077,   0.21620,  -0.05400,   0.17968,  -0.14528,   0.06284,  -0.04670,  -0.08686,  -0.09417,  -0.13433,   0.06284,  -0.01384,   0.04458,   0.04458,   0.33304,  -0.15989,  -0.01384,  -0.00653,   0.09570,  -0.10147,   0.06649,   0.20159,  -0.03209,  -0.11242,   0.00807,  -0.08321,  -0.03940,   0.02633,   0.20889,   0.10666,   0.05919,   0.01537,   0.24906,   0.20159,   0.09205,   0.03728,  -0.13068,   0.08110,   0.17968,  -0.18180,   0.00077,  -0.10512,  -0.13798,   0.00442,  -0.14163,  -0.17815,  -0.02479,  -0.01019,  -0.01384,   0.06649,   0.07380,  -0.04305,   0.09570,  -0.00288,   0.13952,   0.00807,  -0.17449,  -0.01749,   0.20159,   0.19794,  -0.10512,   0.07745,   0.07014,   0.18699,  -0.24022,   0.09935,   0.07014,   0.08110,   0.05554,  -0.06495,   0.03363,   0.16143,   0.20159,   0.03728,   0.03363,  -0.01749,   0.29287,   0.17238,   0.00442,   0.04458,   0.01172,   0.12126,  -0.22561,   0.07014,  -0.01384,   0.05189,  -0.10512,   0.01172,   0.06284,   0.18699,  -0.14894,  -0.00288,  -0.08321,  -0.01384,  -0.11607,  -0.10147,   0.02998,  -0.08686,   0.02633,   0.02998,  -0.04670,  -0.20005,  -0.04305,   0.07745,   0.02633,   0.17603,   0.22715,  -0.03574,   0.24176,  -0.07591,   0.12126,  -0.03209,  -0.09051
  -0.09051,   0.19064,   0.11031,  -0.08321,  -0.00288,   0.19429,   0.06649,  -0.09051,   0.17238,  -0.02844,  -0.03574,  -0.03209,  -0.24752,   0.01903,  -0.05400,   0.07380,   0.07380,   0.12491,   0.02998,   0.02998,  -0.01749,   0.07745,   0.13587,   0.00442,   0.11761,   0.04824,  -0.09782,   0.13952,   0.05554,  -0.04670,  -0.07226,   0.02998,  -0.06861,  -0.12703,  -0.01749,  -0.19275,  -0.13798,   0.20159,   0.01537,   0.12126,  -0.19275,   0.13222,  -0.16719,  -0.07956,   0.05554,   0.00442,  -0.05765,   0.10301,   0.07014,   0.08475,   0.06284,  -0.06861,  -0.19640,   0.16143,  -0.08321,   0.10666,   0.17603,   0.03728,  -0.04305,  -0.06861,  -0.09051,  -0.05035,   0.05189,   0.05189,   0.07380,   0.20159,   0.10666,  -0.09417,  -0.07591,   0.16143,   0.07014,  -0.11607,   0.01537,  -0.03574,  -0.22926,   0.10301,  -0.14163,   0.09935,  -0.21831,   0.04093,  -0.03940,   0.00807,  -0.13068,  -0.11607,   0.01172,   0.01172,   0.14682,   0.05554,   0.05919,  -0.10147,  -0.10877,  -0.09417,  -0.00653,  -0.06130,   0.02633,   0.18333,   0.15778,   0.03728,  -0.13433,  -0.08321,   0.04093,  -0.00653,   0.15412,   0.02633,  -0.03574,  -0.05400,   0.17603,  -0.05035,   0.02633,   0.02633,   0.02268,   0.16873,  -0.07591,   0.16508,  -0.12338,  -0.19275,   0.06649,   0.31478,   0.28192,  -0.20371,   0.04093,  -0.21466,   0.05919,   0.05189,  -0.01749,   0.02268,  -0.13433,  -0.07591,   0.19064,  -0.22196,  -0.08321,   0.02633,   0.21255,  -0.03574,  -0.09051,   0.14682,  -0.07956,   0.12857,  -0.03209,  -0.07226,   0.08110,   0.09935,  -0.05765,   0.09205
  -0.06130,   0.07014,   0.12491,  -0.06861,  -0.01384,  -0.22926,  -0.20371,   0.01903,   0.05189,   0.00077,  -0.14163,   0.08475,   0.08840,   0.18333,   0.05554,   0.04458,  -0.01749,   0.03728,   0.06649,  -0.11242,  -0.12703,  -0.09782,  -0.06130,   0.06649,  -0.21101,   0.03728,   0.07745,   0.00807,   0.17238,  -0.01384,  -0.17815,  -0.05400,  -0.02844,  -0.04670,  -0.00288,  -0.17815,  -0.08686,   0.01537,  -0.01019,   0.08110,   0.02633,   0.24176,   0.30748,  -0.31324,  -0.05400,   0.06284,   0.15412,   0.16873,   0.27097,  -0.04670,  -0.05765,   0.16508,  -0.19275,   0.09935,   0.00442,  -0.18910,  -0.05765,   0.04093,  -0.09051,  -0.00653,   0.07014,  -0.09051,  -0.03574,   0.13952,  -0.10147,  -0.05765,   0.12491,   0.05919,  -0.00653,   0.19064,  -0.19275,   0.26732,  -0.02844,  -0.02479,   0.12857,  -0.10512,   0.05554,  -0.03940,   0.00077,   0.00807,   0.10301,  -0.00288,  -0.16719,   0.16873,   0.11761,   0.00442,   0.18699,  -0.18180,  -0.18545,  -0.01384,   0.05189,   0.06649,  -0.05035,  -0.01384,   0.18699,  -0.02114,   0.20159,  -0.00288,   0.04093,  -0.07956,  -0.01749,   0.00442,  -0.14163,  -0.09782,  -0.03209,  -0.20371,   0.11396,  -0.19275,   0.09570,   0.04824,   0.23445,  -0.07226,   0.20159,   0.00442,   0.05554,  -0.04670,  -0.07956,  -0.09051,  -0.17815,   0.04458,  -0.08686,  -0.10877,   0.05919,  -0.02844,   0.14682,   0.15778,   0.12857,   0.00077,  -0.15259,   0.01903,   0.00077,   0.04458,  -0.06861,  -0.05400,   0.09570,   0.19429,  -0.17084,  -0.16719,   0.12126,   0.01537,  -0.15624,  -0.07591,   0.15047,   0.00077
  -0.24752,  -0.01749,   0.10666,   0.15047,  -0.17084,   0.00077,   0.04093,  -0.09417,   0.10666,   0.09570,   0.02268,   0.00807,   0.01903,   0.03728,   0.04458,   0.00077,  -0.03940,   0.13587,   0.20524,   0.20159,   0.19064,  -0.07956,   0.07745,   0.12491,   0.10666,  -0.06861,  -0.13068,  -0.02114,   0.03728,   0.03728,  -0.06495,   0.02998,   0.07380,  -0.20736,   0.10666,  -0.01749,  -0.00653,  -0.02479,  -0.01019,  -0.07226,  -0.05035,  -0.00653,   0.00442,  -0.07226,  -0.01749,   0.11396,  -0.16719,   0.04824,   0.10666,   0.26001,  -0.21466,  -0.09782,   0.00077,   0.02998,  -0.26213,   0.11761,  -0.12703,   0.10301,  -0.13433,   0.05554,   0.03363,   0.02633,  -0.10512,   0.17603,  -0.05765,   0.07380,  -0.00288,   0.13222,   0.18333,   0.01172,  -0.10147,   0.01172,  -0.15989,   0.04824,   0.15412,  -0.03940,   0.07014,   0.20524,  -0.06130,   0.07745,  -0.04670,   0.00442,  -0.20736,  -0.07956,   0.04093,  -0.00653,  -0.22561,   0.00807,  -0.22561,   0.04458,  -0.09417,  -0.06861,  -0.03209,   0.05554,  -0.08321,  -0.11242,   0.04093,  -0.06130,   0.12857,  -0.09417,   0.01172,   0.09205,  -0.16719,   0.02998,  -0.02114,  -0.02479,   0.07745,   0.00807,   0.11761,  -0.01384,  -0.02479,   0.34764,   0.10301,  -0.06130,   0.00807,   0.01172,  -0.20005,   0.07745,   0.01172,   0.09935,  -0.05400,   0.07014,   0.07380,  -0.14163,   0.09935,   0.04824,  -0.01384,   0.02998,  -0.19640,   0.00807,  -0.12703,   0.10666,   0.05919,  -0.15624,  -0.00288,   0.09205,  -0.10147,  -0.14894,   0.15412,  -0.02844,   0.19429,  -0.16354,   0.09570,   0.02998
