   0.05965,   0.04312,   0.05552,  -0.05608,  -0.09741,   0.03072,   0.08032,  -0.16767,   0.03899,   0.08032,   0.37378,   0.01006,  -0.22141,  -0.15527,   0.06379,   0.15059,  -0.10568,  -0.07674,   0.10512,   0.11752,  -0.06434,  -0.12221,   0.07619,  -0.05194,  -0.21727,   0.11339,   0.13819,  -0.10568,  -0.04368,  -0.13461,  -0.05608,  -0.04368,  -0.00648,  -0.11394,   0.00592,  -0.07674,   0.03486,  -0.15941,  -0.09328,  -0.18834,  -0.02714,   0.00179,   0.06792,   0.03072,   0.15885,   0.19605,  -0.15941,  -0.13461,  -0.12634,  -0.01888,  -0.00648,   0.29938,  -0.28341,  -0.06848,  -0.26687,   0.17539,  -0.12634,  -0.02714,  -0.01888,   0.12992,   0.03899,   0.24979,   0.16712,  -0.13048,  -0.33301,   0.18365,  -0.15941,   0.01419,  -0.06434,   0.01419,   0.13819,   0.12165,   0.19192,   0.04312,  -0.23794,  -0.07674,   0.18365,   0.18365,   0.13405,   0.10925,   0.22499,   0.00592,  -0.28754,  -0.17181,  -0.25861,  -0.04368,   0.07205,   0.08032,   0.07619,   0.16712,   0.05965,  -0.18421,   0.00179,  -0.08501,  -0.07674,  -0.01474
   0.17539,  -0.06434,   0.15059,  -0.07674,   0.07619,  -0.11394,   0.10099,  -0.20074,  -0.09741,   0.16712,  -0.03128,   0.00179,   0.11752,   0.03486,  -0.23381,  -0.04368,   0.05552,  -0.07674,  -0.08088,   0.18779,  -0.05194,   0.22085,  -0.03128,   0.02659,  -0.25861,  -0.03541,  -0.00648,  -0.16354,   0.05552,  -0.26274,   0.30765,   0.00179,  -0.01888,  -0.17181,  -0.26687,   0.00592,  -0.13461,  -0.05194,  -0.08501,   0.03072,  -0.03541,   0.24152,   0.11339,   0.01832,   0.24565,   0.00179,  -0.13048,  -0.07674,   0.05552,   0.02659,  -0.11808,   0.07205,   0.03486,   0.02659,  -0.03541,   0.18365,   0.16712,   0.47298,  -0.03541,   0.20019,  -0.15527,   0.07619,  -0.29581,  -0.09741,   0.11339,   0.03899,   0.14645,  -0.12634,  -0.26274,  -0.08088,   0.01832,  -0.08914,   0.08859,  -0.18421,   0.15885,  -0.02301,   0.08445,   0.31178,   0.04726,  -0.17181,  -0.08914,  -0.02301,  -0.09328,   0.01832,   0.00592,   0.09272,  -0.00648,  -0.03541,   0.00592,  -0.06434,   0.02659,   0.02246,  -0.06021,   0.26632,   0.11339,  -0.15527
  -0.01888,  -0.02714,   0.01832,  -0.03541,  -0.03541,   0.01832,  -0.24207,   0.17539,  -0.07261,   0.23325,   0.05965,   0.07619,  -0.39500,  -0.08088,  -0.51900,   0.02246,   0.17539,   0.06792,   0.21259,   0.02246,   0.08859,  -0.08501,  -0.10568,   0.08032,   0.00179,   0.04312,   0.08032,   0.15472,   0.05965,   0.09272,  -0.03541,  -0.11808,   0.23739,   0.20845,   0.08445,  -0.35780,   0.08445,  -0.01474,   0.08445,   0.16712,   0.15472,  -0.04781,   0.18779,   0.00179,   0.42752,  -0.20487,  -0.10568,   0.07619,  -0.05194,   0.02246,  -0.26274,  -0.12634,   0.02246,  -0.07674,   0.01006,  -0.06848,   0.10925,  -0.01061,  -0.05194,  -0.18421,   0.17125,  -0.03128,   0.12165,  -0.08088,  -0.03954,  -0.13461,  -0.05608,  -0.09328,  -0.24207,   0.13405,   0.00592,   0.26218,  -0.21314,   0.01006,  -0.22554,   0.02659,  -0.06021,   0.05552,  -0.09741,   0.03072,  -0.41154,  -0.10981,  -0.10154,  -0.20074,  -0.12221,   0.03899,  -0.04781,   0.10099,   0.03899,  -0.13461,  -0.11808,   0.02659,  -0.14701,   0.01006,   0.07205,  -0.15527
   0.24152,   0.09685,  -0.05608,  -0.21727,   0.04312,   0.10925,   0.10512,  -0.10981,  -0.09741,   0.20019,  -0.23381,   0.09272,  -0.07674,  -0.24621,   0.06792,   0.00592,  -0.04781,  -0.01061,   0.08445,   0.01006,  -0.18834,   0.11339,  -0.04368,   0.12992,  -0.04368,   0.34072,   0.14645,  -0.08914,   0.15059,   0.01419,  -0.56860,  -0.08914,  -0.03954,   0.10512,  -0.01888,   0.02659,   0.11339,  -0.17594,  -0.02301,  -0.11394,  -0.19661,  -0.15527,  -0.22554,   0.10925,   0.16299,  -0.28341,   0.01419,  -0.08088,   0.00179,  -0.10568,  -0.07261,  -0.08914,  -0.18421,  -0.12221,  -0.05608,  -0.10568,   0.15059,  -0.02301,   0.17125,  -0.03128,  -0.07261,   0.04312,  -0.09741,   0.06792,  -0.10154,  -0.07674,   0.07205,   0.26632,  -0.26274,  -0.23381,  -0.09741,  -0.17594,   0.18779,   0.17539,  -0.06848,   0.04312,   0.34898,   0.24565,  -0.27101,  -0.02301,  -0.08914,   0.17539,   0.09685,  -0.10568,  -0.23794,  -0.07261,  -0.08501,   0.13819,   0.17952,   0.22085,   0.27872,  -0.09328,  -0.00648,   0.12992,  -0.09328,   0.22912
  -0.08501,   0.09272,  -0.35367,   0.19605,   0.23325,   0.13819,   0.05139,  -0.10568,   0.02246,   0.17539,  -0.16767,   0.08445,  -0.12221,   0.00179,   0.03486,   0.13405,   0.33658,   0.04312,   0.07619,   0.03486,   0.08859,   0.08859,   0.05552,  -0.13048,  -0.07261,   0.08859,  -0.04368,   0.10099,  -0.14701,  -0.00648,  -0.01888,  -0.30821,  -0.19661,  -0.15114,   0.06792,  -0.03954,  -0.05194,  -0.14288,  -0.16354,  -0.26274,  -0.03128,  -0.08088,  -0.04368,   0.10512,  -0.05194,   0.08445,  -0.20487,  -0.23381,   0.06379,   0.06379,   0.28698,  -0.11394,   0.27872,  -0.03541,   0.00592,   0.14645,   0.03899,  -0.12221,  -0.15527,   0.09272,  -0.19661,  -0.25447,  -0.15114,  -0.02714,   0.00179,  -0.05194,  -0.19247,   0.19192,   0.10099,   0.15472,   0.01419,   0.06379,  -0.02301,   0.01832,   0.10099,  -0.20901,  -0.14288,   0.09685,  -0.01061,   0.15885,   0.03899,   0.16299,  -0.10154,  -0.00648,   0.27045,  -0.08914,  -0.00648,   0.18365,   0.12992,   0.07619,   0.18365,   0.30765,  -0.05608,  -0.20901,  -0.06848,   0.17952
   0.10099,   0.12579,   0.17539,  -0.10568,  -0.22967,  -0.12221,   0.23739,   0.09272,  -0.04368,   0.05965,  -0.13048,   0.09685,  -0.01888,  -0.01474,  -0.16767,   0.17539,   0.24565,  -0.03954,   0.06792,   0.09272,  -0.39914,  -0.27514,   0.00592,  -0.03954,  -0.08501,   0.15472,   0.13405,  -0.04781,  -0.11394,  -0.22141,  -0.01888,  -0.03541,  -0.05194,  -0.03541,   0.09685,  -0.03128,   0.24565,   0.05139,  -0.00648,   0.08445,  -0.17594,   0.05552,   0.13819,   0.04312,   0.15472,   0.14645,   0.25392,   0.40685,   0.06792,  -0.05608,  -0.03128,   0.11339,   0.01419,  -0.00234,   0.04726,  -0.05608,  -0.02301,  -0.12221,   0.26218,  -0.04781,   0.31178,  -0.01888,   0.12579,   0.21259,  -0.06434,  -0.16767,   0.18779,  -0.06021,   0.19192,   0.12579,  -0.22554,   0.23739,   0.08859,   0.00179,   0.04726,   0.04312,  -0.03541,  -0.03128,  -0.15941,   0.11339,  -0.09328,  -0.09328,   0.07619,  -0.16767,   0.16712,   0.09272,  -0.08914,   0.05552,  -0.07261,  -0.22554,  -0.21314,  -0.11394,  -0.13048,   0.01419,   0.12165,   0.18365
  -0.07261,  -0.03128,   0.05552,  -0.12221,  -0.13874,   0.07619,  -0.10568,   0.22912,  -0.25447,  -0.20487,   0.04726,  -0.18007,  -0.08501,   0.20432,  -0.10154,  -0.18421,   0.14232,  -0.06848,   0.02246,  -0.01061,  -0.03128,  -0.09328,   0.06379,  -0.12221,  -0.16767,  -0.20901,  -0.14288,   0.08859,   0.05965,   0.22085,   0.10512,   0.20845,  -0.18834,  -0.00648,  -0.03541,  -0.00648,  -0.25034,  -0.01888,  -0.09328,   0.05139,   0.07205,   0.10099,  -0.14701,   0.11339,  -0.16354,   0.05139,   0.35725,  -0.08088,   0.06792,  -0.06021,   0.00179,  -0.18834,  -0.24207,  -0.04368,   0.01832,  -0.13874,  -0.01888,   0.03072,  -0.08914,   0.03486,   0.02246,   0.02659,   0.03486,  -0.01474,   0.09685,   0.08032,   0.12579,  -0.12634,   0.19605,   0.16712,  -0.08501,   0.08032,   0.09685,   0.15059,  -0.02301,   0.08032,  -0.13874,  -0.08914,  -0.11808,  -0.21727,   0.00179,   0.16299,  -0.10981,   0.15472,  -0.08088,   0.12992,  -0.05608,  -0.29581,   0.22085,  -0.13874,  -0.12221,  -0.31234,  -0.01888,  -0.23381,  -0.16354,  -0.22967
   0.03899,   0.01832,   0.22912,  -0.29581,  -0.01888,   0.04726,   0.21259,   0.03072,   0.10512,  -0.27927,  -0.46527,   0.10099,   0.08859,  -0.00648,  -0.10981,  -0.04368,  -0.19661,  -0.03541,   0.11339,  -0.05194,  -0.13874,  -0.01474,   0.06379,  -0.06434,  -0.05194,   0.12165,  -0.03541,  -0.00648,   0.11339,  -0.12634,  -0.01888,   0.05965,   0.06792,  -0.11394,   0.02659,   0.03072,  -0.09328,  -0.15114,  -0.23381,  -0.10154,  -0.10981,   0.05139,  -0.13461,   0.03072,   0.24979,   0.14645,  -0.13048,  -0.04781,  -0.08501,   0.14645,  -0.04781,  -0.01888,  -0.06434,  -0.15114,  -0.19661,   0.05965,  -0.05608,  -0.03541,   0.20019,  -0.10568,   0.09685,   0.16299,  -0.15527,  -0.23794,   0.15472,   0.10925,   0.13405,  -0.18834,  -0.25861,  -0.03541,  -0.16354,   0.08859,  -0.18834,   0.01832,  -0.03128,  -0.02714,  -0.26687,   0.01832,  -0.15527,   0.10925,  -0.18007,   0.01419,   0.12165,   0.15885,  -0.41154,   0.17125,   0.21672,   0.01832,   0.17125,  -0.05194,   0.00592,   0.07205,   0.13405,  -0.14288,   0.05965,   0.16712
   0.10099,   0.10925,  -0.15527,  -0.10568,   0.15059,  -0.21314,  -0.03128,  -0.03541,   0.12165,   0.07619,   0.19605,  -0.15114,   0.16712,  -0.22967,  -0.06848,  -0.10154,  -0.24207,   0.23739,  -0.03128,  -0.39914,   0.04726,  -0.09328,   0.12165,   0.10925,   0.17539,  -0.20487,  -0.22554,  -0.09741,  -0.11394,   0.08445,  -0.15527,   0.16299,   0.05552,  -0.11394,  -0.04781,   0.13819,  -0.10154,   0.05139,   0.34072,   0.24565,  -0.06434,  -0.05608,  -0.05194,   0.01419,   0.10925,   0.15885,  -0.00234,   0.04726,  -0.00648,  -0.12221,   0.01006,   0.25805,  -0.16767,   0.13819,   0.05139,   0.03486,  -0.01888,   0.11339,  -0.02301,  -0.32061,  -0.04781,   0.01419,  -0.06848,   0.02659,  -0.22141,  -0.06848,   0.28698,   0.12165,   0.19605,   0.08859,  -0.01888,  -0.08501,  -0.17181,   0.01006,   0.09272,   0.09685,  -0.09328,   0.02246,  -0.06021,   0.03486,   0.29112,  -0.27101,  -0.11808,  -0.03128,  -0.12221,   0.07619,  -0.10981,  -0.46114,   0.39032,  -0.11808,   0.07205,  -0.12221,  -0.06848,  -0.23794,  -0.06434,  -0.00648
   0.23739,   0.06792,   0.13405,   0.20019,   0.19192,  -0.08501,  -0.24207,   0.06792,   0.09272,   0.03899,  -0.04781,  -0.11394,   0.11752,  -0.12634,   0.25805,  -0.01888,  -0.17181,   0.05552,   0.17125,  -0.12221,  -0.14288,   0.02659,   0.12992,  -0.14288,  -0.06434,  -0.09328,   0.03486,   0.10099,   0.12579,   0.10512,  -0.11394,  -0.10154,  -0.00648,  -0.10981,   0.07205,  -0.23794,   0.04726,  -0.02714,  -0.01888,   0.03899,  -0.06848,  -0.22967,  -0.16767,  -0.10981,   0.05965,  -0.05608,  -0.10981,  -0.21727,   0.11339,  -0.19247,   0.11752,  -0.17181,  -0.22967,   0.20019,  -0.03954,  -0.09328,  -0.08914,  -0.07261,   0.10512,  -0.19661,  -0.04781,  -0.01888,   0.23739,   0.13819,   0.11339,   0.17125,   0.04726,  -0.14701,  -0.05608,   0.17125,   0.35312,   0.16712,   0.09685,  -0.17181,   0.05552,   0.27872,   0.08032,  -0.20901,   0.14232,  -0.23794,   0.14645,  -0.01061,  -0.14288,  -0.20901,  -0.25034,   0.04312,  -0.10568,   0.00592,   0.13819,   0.11752,   0.00179,  -0.14288,   0.00179,   0.05552,  -0.10154,   0.16299
