   0.01165,  -0.00863,  -0.00283,  -0.00573,  -0.00573,  -0.01732,  -0.02311,  -0.01152,  -0.00573,  -0.02021,   0.00006,  -0.00283,   0.01744,  -0.00863,   0.00006,   0.00296,   0.02034,   0.01744,  -0.00283,   0.00875,  -0.00573,  -0.01732,   0.01455,  -0.01152,  -0.00573,   0.01165,  -0.00283,   0.00006,  -0.01442,  -0.00573,   0.00006,   0.00586,   0.00006,   0.01165,   0.00586,   0.02034,  -0.00283,  -0.00573,   0.00006,  -0.00573,  -0.00863,   0.00875,   0.00875,  -0.02311,   0.01165,   0.00006,   0.00875,   0.00296,  -0.00863,   0.00586,  -0.01442,  -0.00573,   0.01455,  -0.01152,  -0.00283,  -0.01732,   0.00586,   0.00875,  -0.00573,  -0.01732,  -0.01442,   0.01455,   0.00586,  -0.01152
  -0.04918,   0.04931,  -0.05787,   0.04351,  -0.02890,   0.06089,  -0.00573,  -0.08684,   0.07538,   0.09855,   0.01744,  -0.03470,   0.09276,   0.04641,   0.04641,   0.05510,   0.04641,  -0.07236,  -0.06077,   0.04062,  -0.09843,   0.08696,  -0.00283,   0.02034,   0.01744,   0.02613,   0.11303,  -0.01732,  -0.08394,  -0.13319,   0.03193,  -0.00863,   0.07827,   0.02613,  -0.02021,  -0.08394,   0.09276,   0.00296,   0.02034,   0.02034,   0.02034,  -0.04628,   0.08117,  -0.03180,  -0.00573,   0.00586,   0.10724,  -0.02890,  -0.08974,  -0.02311,  -0.01442,  -0.00283,   0.08986,   0.10145,  -0.01442,   0.07827,   0.04351,   0.07538,   0.05510,  -0.08974,   0.06089,   0.03482,  -0.06656,   0.04931
  -0.03180,   0.04931,   0.00296,  -0.04049,  -0.02021,  -0.01442,   0.00875,  -0.02601,   0.04641,  -0.03180,   0.07827,   0.04931,   0.00006,  -0.00283,   0.04351,   0.05510,   0.02324,   0.02324,  -0.07815,   0.00296,  -0.05498,   0.04351,   0.01455,  -0.01152,   0.01744,   0.03482,  -0.02890,  -0.04049,   0.00006,  -0.04339,  -0.00573,  -0.01442,   0.06669,  -0.01732,  -0.05787,  -0.02021,  -0.02311,   0.02034,  -0.05498,  -0.01442,   0.05800,  -0.05787,  -0.04918,   0.01165,   0.02613,   0.00875,   0.06089,   0.01744,  -0.03470,   0.00296,  -0.03470,  -0.04628,   0.13621,   0.03772,   0.01165,  -0.03470,  -0.01442,   0.01165,  -0.06367,   0.02324,   0.06958,   0.01744,   0.01165,   0.06379
  -0.00283,  -0.07236,   0.01455,   0.09565,  -0.02890,   0.11303,   0.04931,  -0.01442,   0.05510,  -0.02021,   0.06379,  -0.04049,   0.03772,   0.09855,  -0.08105,  -0.02890,  -0.09843,  -0.04628,   0.01165,  -0.08105,   0.01165,   0.00586,  -0.08684,  -0.03180,  -0.03759,  -0.00283,   0.02613,  -0.00573,  -0.01732,  -0.08684,   0.02324,   0.01744,  -0.01442,   0.02613,   0.00006,  -0.03180,  -0.08974,   0.06089,   0.00296,   0.04062,  -0.06656,   0.04931,   0.02903,   0.04351,  -0.08394,   0.01165,  -0.03470,   0.02034,   0.02903,  -0.01732,  -0.05208,  -0.01152,   0.04062,  -0.02021,  -0.12450,   0.06669,   0.00006,  -0.02890,  -0.02311,  -0.02311,  -0.02601,  -0.02021,   0.00586,  -0.07525
   0.02903,  -0.08974,  -0.00573,  -0.01152,   0.02903,  -0.13319,   0.09855,   0.03772,  -0.02601,  -0.01732,   0.09276,   0.06379,   0.00586,   0.06379,  -0.08974,   0.05800,   0.04351,  -0.08105,   0.06669,  -0.01732,   0.03772,   0.08407,  -0.06946,  -0.00863,  -0.05498,   0.00006,   0.05800,  -0.03470,  -0.02021,  -0.02021,  -0.00863,  -0.01152,   0.01744,   0.04062,   0.04931,  -0.04339,   0.03772,   0.04351,   0.00296,  -0.04339,  -0.04628,  -0.07236,  -0.01442,   0.00875,  -0.02601,  -0.04918,   0.04931,  -0.05787,   0.04062,   0.06669,  -0.04628,  -0.00863,  -0.05787,  -0.00863,   0.08986,  -0.07236,   0.09276,  -0.03759,  -0.03470,   0.05800,   0.06958,   0.01455,  -0.02311,  -0.01152
   0.02034,   0.02613,   0.02034,  -0.01152,   0.01744,  -0.00863,   0.01165,   0.04351,  -0.03759,   0.09565,   0.03193,  -0.05787,  -0.08684,   0.02034,   0.05510,  -0.02021,   0.02903,   0.02903,   0.07248,  -0.02601,   0.05800,  -0.02021,  -0.06077,  -0.03759,   0.04351,  -0.02890,   0.00006,   0.06379,   0.10724,  -0.01152,   0.03482,   0.00296,   0.00006,  -0.02601,  -0.01152,  -0.01732,   0.02324,   0.01744,   0.03482,   0.10724,   0.02034,  -0.01732,   0.01744,  -0.05208,  -0.02601,   0.02034,   0.06379,   0.10434,  -0.02311,  -0.05208,  -0.03470,   0.05220,   0.00875,   0.15069,   0.06379,   0.01744,   0.03772,  -0.11001,   0.00296,  -0.04049,   0.00586,  -0.00573,   0.09565,  -0.05787
  -0.02890,   0.00006,   0.02613,   0.05220,   0.04931,   0.06379,   0.04062,  -0.11001,  -0.05498,   0.08117,   0.04351,   0.01744,   0.02903,   0.08407,   0.08696,   0.07538,   0.05510,  -0.04049,  -0.06656,  -0.00863,   0.19704,  -0.03759,   0.04062,  -0.03470,  -0.00283,   0.01455,   0.03482,   0.06958,   0.08117,   0.09276,   0.00586,   0.04062,  -0.02601,  -0.03470,  -0.03180,  -0.02021,   0.02324,  -0.04628,   0.04641,  -0.01152,   0.02613,  -0.08974,   0.02613,   0.07538,   0.00586,  -0.03759,   0.06089,  -0.07236,  -0.03759,  -0.10132,   0.00875,  -0.06946,  -0.02890,   0.01744,  -0.03470,  -0.05498,   0.12462,  -0.04628,  -0.05498,  -0.00863,  -0.06656,   0.07538,  -0.02021,  -0.08974
  -0.07236,   0.00586,   0.01744,  -0.02021,   0.04931,  -0.06077,   0.03772,   0.04062,  -0.06656,   0.00875,   0.05220,   0.08407,  -0.01442,   0.04641,  -0.06077,   0.08696,   0.08117,  -0.09843,   0.03482,  -0.04628,  -0.05208,  -0.11001,   0.09565,  -0.07525,  -0.03759,   0.00006,   0.03772,   0.01165,   0.02613,   0.00006,  -0.04628,  -0.05498,   0.03193,   0.12462,   0.07827,   0.09855,  -0.08105,   0.02613,   0.00006,  -0.05498,   0.09565,   0.00586,   0.03482,  -0.04918,   0.02613,  -0.01732,   0.04931,   0.10434,  -0.00863,  -0.04918,   0.00875,  -0.00573,   0.00875,   0.00875,  -0.01442,  -0.03470,   0.01455,   0.03772,   0.06958,   0.11883,   0.04641,   0.03482,   0.09855,  -0.04049
   0.00586,   0.01744,  -0.05498,   0.07827,  -0.10712,  -0.04628,  -0.04628,  -0.02021,   0.04641,  -0.00283,   0.00875,  -0.01732,  -0.01732,   0.10434,   0.12462,  -0.11001,  -0.08684,   0.09565,  -0.00863,   0.01744,   0.05510,  -0.00283,  -0.03180,  -0.02311,  -0.03180,   0.05510,  -0.04628,   0.00875,   0.05510,  -0.02311,  -0.06946,  -0.00283,   0.03482,   0.01744,   0.01455,  -0.01732,  -0.00283,  -0.05498,   0.03482,  -0.11870,   0.00586,  -0.08684,   0.04931,  -0.10712,   0.08986,   0.00586,   0.11883,   0.03193,  -0.06656,  -0.02311,  -0.04339,   0.04931,   0.02903,  -0.00863,   0.02324,   0.05510,   0.04931,   0.10434,   0.07538,   0.01455,   0.04931,   0.02324,   0.04062,  -0.02890
  -0.05208,   0.01455,  -0.00573,  -0.06367,   0.03193,  -0.00573,  -0.01152,  -0.02601,  -0.04339,  -0.02601,   0.03193,   0.05220,  -0.02021,  -0.01442,  -0.00573,  -0.02890,   0.06958,  -0.00573,  -0.07525,  -0.04049,   0.02613,  -0.02311,  -0.01442,  -0.04918,  -0.00863,   0.00006,  -0.05208,  -0.02311,   0.04062,  -0.12739,  -0.04339,  -0.02890,   0.00586,   0.03193,  -0.06077,   0.07827,  -0.03470,   0.06958,  -0.02601,  -0.03759,   0.04351,   0.08696,  -0.10422,   0.00006,  -0.03180,   0.03193,  -0.01732,  -0.06656,   0.01455,  -0.05787,   0.00875,   0.01744,   0.00875,  -0.00573,  -0.04918,  -0.00863,   0.01165,   0.05220,   0.08986,  -0.02311,  -0.02021,   0.04641,   0.01165,   0.01744
