   0.08689,   0.04007,  -0.01260,   0.18053,   0.06348,   0.00496,  -0.08283,   0.02837,   0.07519,   0.02837,   0.24490,   0.00496,  -0.00090,  -0.12380,   0.13956,   0.15712,  -0.10039,  -0.12380,   0.02837,   0.08104,   0.11030,   0.04592,  -0.13550,   0.12786
   0.25661,  -0.05357,  -0.27010,  -0.19988,   0.16297,  -0.21743,  -0.10039,   0.21564,  -0.08283,   0.28587,   0.04007,  -0.18232,   0.16297,  -0.14720,   0.05178,  -0.22914,  -0.18232,   0.20979,   0.08689,  -0.04771,   0.06933,   0.06348,  -0.04771,  -0.01845
  -0.04771,  -0.12965,   0.27417,  -0.10039,   0.08689,   0.23905,  -0.01845,   0.25661,  -0.24669,  -0.03016,   0.13371,   0.04592,  -0.01260,  -0.15891,  -0.08868,  -0.07698,  -0.11794,   0.39707,  -0.00090,  -0.13550,   0.00496,  -0.10624,  -0.01260,   0.04592
  -0.04771,  -0.12965,  -0.18232,   0.01666,  -0.10039,   0.04592,   0.01666,  -0.23499,  -0.02431,  -0.00090,   0.16297,   0.02837,   0.12786,  -0.03601,   0.15712,  -0.04771,  -0.11209,   0.04007,  -0.07698,   0.05763,  -0.22914,  -0.15306,  -0.06527,  -0.01845
  -0.01845,  -0.09453,  -0.05942,   0.12200,  -0.08283,  -0.11209,   0.05178,   0.18053,  -0.00090,  -0.12380,  -0.04771,  -0.01845,  -0.05942,  -0.01845,  -0.07112,   0.12200,   0.11030,   0.12786,  -0.05357,   0.15712,  -0.26425,  -0.10624,  -0.08283,   0.05178
   0.32684,   0.15127,  -0.06527,   0.08689,  -0.28181,  -0.07698,   0.13956,  -0.25840,   0.01081,  -0.00090,   0.12200,  -0.15891,  -0.09453,   0.07519,   0.23320,   0.02837,   0.04592,   0.11615,   0.07519,  -0.29937,  -0.07698,  -0.01845,  -0.00090,   0.01081
  -0.17647,  -0.07698,   0.05178,   0.01081,  -0.04186,  -0.14135,   0.12786,   0.07519,   0.23320,   0.02251,   0.12786,  -0.01260,  -0.05357,   0.11030,  -0.02431,  -0.04771,  -0.04771,  -0.07698,  -0.25840,   0.09274,   0.18638,  -0.14135,  -0.10039,   0.14541
  -0.09453,   0.12200,   0.01081,   0.05178,  -0.08868,   0.06933,   0.11030,  -0.00090,  -0.08868,   0.15127,   0.20394,   0.01081,  -0.37545,  -0.24084,   0.03422,  -0.12380,  -0.21158,  -0.10624,  -0.05357,   0.16882,  -0.14135,   0.17468,  -0.01260,   0.03422
  -0.05357,  -0.14135,   0.09274,   0.11030,   0.06348,  -0.06527,   0.06348,  -0.08283,  -0.12380,   0.17468,  -0.00090,  -0.04771,   0.11615,   0.08104,   0.09859,   0.09274,  -0.01845,   0.13371,   0.35610,   0.29757,  -0.00675,   0.08689,   0.17468,   0.01666
   0.34439,   0.04592,  -0.00090,  -0.26425,  -0.20573,   0.20979,  -0.01845,   0.01081,  -0.18817,   0.26246,  -0.26425,  -0.08283,   0.10445,  -0.13550,   0.14541,   0.16882,  -0.05942,  -0.12965,   0.39707,   0.14541,   0.02837,  -0.10624,  -0.05942,   0.11030
   0.05178,  -0.00675,   0.15712,  -0.07112,  -0.16476,  -0.00090,   0.04007,   0.22735,   0.14541,   0.37951,   0.16882,  -0.11209,  -0.38130,  -0.01845,   0.19223,  -0.75585,  -0.19402,  -0.17647,  -0.14135,   0.28002,  -0.17061,  -0.14720,  -0.00090,   0.08104
   0.06933,   0.05763,   0.06933,   0.16297,   0.13956,  -0.07698,   0.09274,  -0.04186,  -0.12965,   0.08689,  -0.10624,   0.18638,   0.19808,   0.05763,   0.08689,  -0.09453,  -0.08868,  -0.18232,   0.07519,   0.05178,  -0.08283,  -0.00090,  -0.14135,  -0.17061
  -0.00675,   0.04007,   0.30928,   0.12200,   0.02837,   0.28002,  -0.10624,   0.02251,  -0.08283,   0.18638,   0.10445,   0.06348,  -0.16476,  -0.01845,   0.08104,  -0.05357,  -0.05942,   0.36195,   0.16882,  -0.39300,  -0.11794,   0.04007,  -0.08868,   0.03422
   0.02837,   0.01081,   0.28002,   0.12786,   0.07519,   0.35025,  -0.12965,  -0.03016,  -0.10624,   0.18638,   0.09859,   0.07519,  -0.14720,   0.06348,   0.10445,  -0.11209,  -0.06527,   0.39707,   0.13956,  -0.41056,  -0.12965,  -0.00675,  -0.12380,   0.06933
   0.05763,  -0.11794,  -0.09453,   0.10445,   0.29172,   0.23320,  -0.01260,   0.15127,   0.17468,   0.01666,  -0.12965,   0.12786,  -0.07698,  -0.06527,  -0.22329,  -0.05942,   0.09859,  -0.04186,   0.19223,   0.01081,  -0.07698,   0.09274,   0.01666,  -0.05357
   0.06933,   0.12200,  -0.17647,  -0.10039,  -0.10624,  -0.17647,  -0.13550,   0.13956,  -0.04771,   0.08689,  -0.25840,   0.60190,   0.01666,   0.16882,   0.39121,  -0.01845,  -0.04186,   0.07519,  -0.24669,   0.08104,   0.18053,   0.13956,   0.16882,   0.26831
   0.22735,   0.06933,  -0.25255,   0.06348,   0.12786,  -0.22329,   0.19223,   0.09859,   0.12200,  -0.35789,  -0.01260,   0.08104,  -0.07112,  -0.05357,   0.04592,  -0.08868,   0.13956,  -0.05942,   0.29757,  -0.09453,  -0.19988,  -0.05357,   0.04592,   0.09859
  -0.10039,  -0.00675,   0.05763,   0.09274,  -0.04186,   0.08689,   0.10445,   0.01081,   0.08104,   0.02837,   0.05763,   0.02837,   0.06933,   0.13956,   0.13371,   0.06933,  -0.01845,  -0.22914,  -0.03601,   0.03422,   0.15127,  -0.05942,  -0.06527,   0.05763
  -0.12965,   0.16297,   0.14541,  -0.11209,  -0.05357,  -0.01260,   0.18638,   0.05763,  -0.15891,   0.10445,  -0.12965,   0.01666,  -0.06527,   0.12786,  -0.03016,  -0.03016,   0.51996,  -0.04771,  -0.12380,  -0.02431,  -0.19988,   0.06348,  -0.12965,   0.05763
  -0.01260,  -0.10039,   0.23320,  -0.08283,  -0.08868,   0.11030,   0.04592,   0.30928,  -0.24669,  -0.12965,   0.09274,  -0.05942,   0.12200,  -0.14720,  -0.07112,   0.00496,  -0.03016,   0.20979,  -0.08868,   0.06348,   0.19223,  -0.08283,   0.01081,  -0.11209
  -0.14135,   0.08689,   0.11030,   0.17468,  -0.25840,  -0.16476,   0.11615,   0.23320,   0.05763,   0.05178,  -0.17061,  -0.08283,   0.04592,  -0.09453,  -0.19988,  -0.03016,   0.15712,   0.01081,  -0.04186,   0.18638,   0.42633,  -0.03016,   0.13956,  -0.15306
  -0.02431,  -0.14135,   0.04007,   0.12786,  -0.01260,   0.01666,   0.08689,   0.14541,  -0.03601,   0.12200,  -0.05357,   0.20979,   0.01081,  -0.08283,  -0.21743,   0.09859,   0.03422,   0.04007,  -0.03601,   0.12200,  -0.14135,   0.01666,  -0.10624,  -0.17647
  -0.03601,  -0.14135,  -0.16476,  -0.18232,   0.10445,  -0.24669,   0.08689,   0.05178,   0.01666,  -0.01845,  -0.05357,   0.50241,   0.01666,  -0.15891,  -0.01845,  -0.01845,  -0.18232,  -0.08283,   0.14541,  -0.08868,  -0.14135,   0.06933,   0.12200,   0.15712
   0.32098,   0.01081,   0.17468,  -0.14135,  -0.05942,  -0.12965,  -0.10039,   0.48485,  -0.24669,  -0.22329,   0.02837,  -0.18817,   0.01666,   0.00496,  -0.18232,   0.22149,   0.01666,  -0.00090,  -0.01260,   0.07519,   0.01666,   0.17468,  -0.04771,  -0.08283
   0.17468,  -0.23499,   0.09859,   0.20979,   0.10445,   0.39121,  -0.19402,  -0.45153,   0.14541,   0.49656,  -0.03601,   0.46729,  -0.05357,   0.27417,  -0.28766,  -0.16476,  -0.00090,   0.10445,  -0.25255,  -0.13550,  -0.04771,  -0.14720,   0.20394,   0.18053
  -0.00090,   0.04592,  -0.12965,  -0.07112,   0.13371,  -0.31692,   0.09859,  -0.12380,  -0.05942,   0.01666,  -0.22329,   0.59019,   0.04007,  -0.07698,   0.16882,  -0.15306,  -0.12380,   0.03422,   0.04592,   0.04592,  -0.08283,  -0.08283,   0.12786,   0.04592
   0.00496,   0.29172,  -0.13550,   0.05763,   0.07519,   0.15127,  -0.02431,  -0.00090,   0.06348,  -0.10039,  -0.03601,   0.08104,   0.08689,   0.10445,  -0.09453,   0.25661,  -0.52176,  -0.00675,   0.08104,   0.04592,   0.24490,  -0.02431,  -0.05942,  -0.11209
   0.11030,  -0.32278,   0.16297,   0.13371,   0.05763,  -0.07698,  -0.15306,   0.04592,   0.02837,  -0.05942,  -0.27010,  -0.26425,  -0.00675,  -0.11209,   0.19223,  -0.10039,   0.02837,  -0.00675,  -0.08868,  -0.14135,   0.02251,  -0.10039,   0.24490,   0.13956
   0.10445,   0.02251,   0.28587,   0.08689,  -0.01260,   0.30928,  -0.07112,   0.13956,  -0.19402,   0.05178,   0.12786,   0.04592,  -0.08283,  -0.01260,   0.09274,  -0.10624,  -0.04186,   0.42047,   0.09274,  -0.33448,  -0.06527,  -0.03016,  -0.04186,   0.01666
   0.08104,  -0.19402,  -0.17647,  -0.05942,  -0.03601,   0.16882,   0.09274,  -0.37545,   0.03422,  -0.07698,   0.23320,   0.05178,   0.35025,  -0.27596,   0.13371,  -0.09453,   0.12200,  -0.17647,  -0.05942,  -0.27596,   0.33854,  -0.18817,  -0.10039,  -0.15306
   0.29172,  -0.09453,   0.13371,  -0.10624,  -0.05942,   0.06348,  -0.02431,  -0.15306,  -0.10624,   0.20394,   0.06933,   0.24490,   0.08689,  -0.04186,  -0.03601,   0.08104,   0.02251,   0.11030,  -0.30522,   0.22149,   0.13371,  -0.00090,   0.24490,  -0.01845
   0.00496,   0.08104,  -0.16476,   0.27417,  -0.08283,   0.05763,  -0.14135,  -0.03601,   0.07519,  -0.04771,   0.19223,   0.05178,  -0.18817,  -0.05357,  -0.00675,   0.18053,  -0.59198,   0.05178,   0.02837,   0.24490,   0.04592,  -0.04186,  -0.11209,  -0.01845
   0.07519,   0.01666,   0.22735,   0.25661,  -0.04771,  -0.00675,   0.11030,   0.08689,   0.24490,  -0.00090,  -0.08868,   0.23905,  -0.04186,  -0.02431,  -0.16476,   0.02251,   0.09859,  -0.29937,   0.15712,  -0.05942,   0.06348,   0.05178,  -0.04186,  -0.10624
   0.08104,  -0.10039,  -0.15891,  -0.01845,   0.07519,  -0.17061,   0.26831,  -0.15891,  -0.06527,  -0.08868,  -0.35789,   0.30928,   0.06348,   0.00496,   0.06933,  -0.12965,  -0.18817,  -0.03601,  -0.00090,  -0.09453,  -0.08283,   0.06933,  -0.22329,  -0.01845
  -0.07112,   0.00496,  -0.15306,  -0.14720,   0.07519,  -0.17647,   0.06348,  -0.02431,   0.16882,   0.01666,  -0.12380,   0.51996,  -0.05942,  -0.19988,   0.12200,  -0.05357,  -0.03601,   0.01081,   0.04007,   0.04007,  -0.04771,   0.02837,   0.20394,   0.15127
  -0.15306,  -0.26425,   0.19808,   0.02251,   0.25661,   0.12786,   0.01081,   0.23320,   0.11615,   0.23905,  -0.32863,   0.12200,  -0.05357,  -0.03601,  -0.17647,   0.22149,  -0.05942,  -0.18817,   0.03422,   0.18053,   0.14541,   0.23905,  -0.30522,  -0.19988
   0.17468,  -0.01260,  -0.07112,  -0.21158,  -0.35204,   0.11615,  -0.25840,   0.11615,   0.13956,   0.15712,   0.02837,   0.05763,   0.09274,  -0.22329,  -0.00090,  -0.00675,  -0.02431,  -0.26425,   0.01666,  -0.20573,   0.08689,  -0.17061,  -0.12965,  -0.22329
  -0.03601,  -0.21743,   0.08104,   0.13371,  -0.10624,   0.06933,   0.01666,   0.13956,  -0.10039,   0.07519,   0.01666,   0.09274,   0.00496,  -0.12965,  -0.12380,   0.13371,   0.00496,   0.23320,  -0.12965,   0.12200,  -0.22329,  -0.11794,  -0.10039,  -0.07112
  -0.04771,  -0.11209,  -0.15306,   0.08689,  -0.11794,   0.06348,  -0.02431,  -0.15891,  -0.03016,  -0.03601,   0.12200,   0.03422,  -0.01260,   0.02251,   0.03422,   0.11615,  -0.03016,   0.12200,  -0.07112,   0.09274,  -0.29351,  -0.22329,  -0.10039,   0.06933
   0.08104,   0.04007,   0.15127,  -0.01260,  -0.25840,   0.07519,   0.06348,   0.19223,  -0.21743,  -0.19402,   0.19223,  -0.13550,   0.11615,  -0.07698,   0.11030,  -0.03601,   0.04007,   0.25076,  -0.10039,  -0.04771,   0.17468,  -0.11209,   0.07519,  -0.09453
  -0.01845,  -0.02431,  -0.00090,   0.17468,   0.17468,   0.02251,   0.00496,  -0.03016,  -0.05942,  -0.00675,   0.09274,   0.03422,   0.16297,  -0.00675,   0.18638,   0.13371,   0.15712,  -0.11794,   0.01666,   0.09274,   0.20979,   0.02251,  -0.16476,   0.15127
   0.11030,   0.06348,  -0.09453,   0.02251,  -0.03601,  -0.19402,   0.25076,   0.35610,  -0.00090,  -0.07112,  -0.22329,   0.24490,   0.11030,  -0.41056,  -0.38130,   0.01081,   0.03422,  -0.13550,  -0.01260,   0.29757,   0.05763,   0.14541,   0.26831,  -0.07112
   0.16882,   0.12786,  -0.04771,  -0.26425,  -0.03016,   0.05763,  -0.31107,  -0.07698,   0.04592,  -0.00675,  -0.15306,   0.06348,  -0.19402,  -0.39300,   0.00496,   0.07519,   0.16297,  -0.01845,  -0.14720,  -0.19402,   0.05178,  -0.31692,  -0.17647,  -0.22914
   0.12786,  -0.06527,   0.01666,   0.28002,  -0.05357,   0.04592,  -0.15891,  -0.01845,  -0.03601,   0.20394,  -0.13550,   0.11030,   0.12786,  -0.21158,   0.05178,   0.09859,  -0.11794,  -0.10039,  -0.05357,   0.12200,  -0.17061,  -0.00675,  -0.22329,  -0.26425
   0.04592,  -0.15891,  -0.07698,   0.11030,  -0.10039,  -0.00090,  -0.30522,  -0.08283,  -0.00675,  -0.22914,  -0.15306,   0.00496,  -0.20573,   0.05178,  -0.12965,  -0.35789,  -0.37545,   0.06348,   0.08689,   0.08104,   0.11030,  -0.04186,  -0.00090,  -0.11794
   0.18053,   0.16882,   0.13371,   0.11615,  -0.36959,   0.22735,  -0.03016,   0.37951,  -0.27596,  -0.21158,   0.13956,   0.01081,   0.08689,  -0.00675,   0.05178,  -0.05942,   0.15127,   0.31513,  -0.15306,  -0.07112,   0.17468,  -0.11794,   0.26246,  -0.02431
  -0.07112,  -0.17061,  -0.03016,  -0.10039,   0.19808,   0.19223,  -0.13550,  -0.50420,  -0.01260,   0.11615,   0.18053,  -0.13550,   0.00496,   0.26831,   0.33269,  -0.10039,  -0.11794,   0.06933,   0.04592,  -0.22329,  -0.12380,  -0.13550,  -0.33448,   0.10445
  -0.08283,   0.11615,  -0.01260,   0.03422,   0.19223,  -0.06527,   0.00496,   0.08689,   0.15712,   0.17468,   0.11615,  -0.01845,   0.73650,   0.12786,   0.09274,   0.57264,   0.16882,   0.09274,  -0.21743,  -0.15891,  -0.10624,  -0.05357,   0.13371,  -0.01260
   0.21564,  -0.14135,  -0.21158,  -0.07112,  -0.07112,  -0.25255,   0.26831,   0.07519,  -0.10624,  -0.03601,  -0.20573,   0.36780,   0.14541,   0.03422,   0.03422,  -0.04771,  -0.28766,  -0.06527,  -0.04771,  -0.11794,  -0.09453,   0.24490,  -0.08283,   0.15712
  -0.19402,   0.23905,   0.10445,   0.03422,  -0.10039,  -0.19402,   0.12786,  -0.07698,  -0.15306,   0.10445,   0.09274,  -0.01845,   0.09274,  -0.22329,  -0.03601,   0.05178,  -0.15891,  -0.06527,  -0.25840,  -0.04771,   0.05178,   0.06348,   0.00496,   0.15127
   0.11615,   0.44388,   0.40877,   0.02251,  -0.15306,  -0.15306,  -0.25255,  -0.10624,   0.06348,  -0.16476,  -0.15306,   0.10445,   0.16882,  -0.03016,  -0.34619,   0.00496,   0.18638,   0.02837,  -0.04186,   0.09274,   0.13371,  -0.15891,  -0.31107,   0.42633
   0.01081,   0.02251,   0.00496,   0.03422,  -0.21743,   0.16882,  -0.05357,  -0.24084,  -0.04186,  -0.15306,  -0.12380,  -0.01845,  -0.09453,   0.13371,  -0.29937,   0.10445,   0.19808,  -0.00090,   0.20394,  -0.03601,   0.04007,  -0.50420,   0.10445,   0.50826
  -0.16476,  -0.25255,   0.29172,  -0.12380,   0.26246,   0.22149,  -0.01845,   0.22735,  -0.15306,   0.06348,  -0.01260,   0.08104,  -0.03016,  -0.18232,  -0.22329,  -0.00675,  -0.14720,   0.23320,   0.04007,  -0.02431,   0.04007,  -0.04771,  -0.11794,  -0.00675
   0.13371,  -0.05357,  -0.12965,  -0.02431,  -0.09453,  -0.12380,  -0.12965,  -0.07698,   0.00496,  -0.01260,  -0.14135,   0.08689,   0.12200,  -0.10039,  -0.00675,  -0.07112,   0.09859,   0.05178,  -0.07112,   0.04007,   0.19808,  -0.16476,  -0.26425,  -0.34619
   0.16297,  -0.01845,   0.00496,  -0.21158,   0.07519,  -0.05942,   0.13371,   0.28587,  -0.19988,  -0.22329,  -0.00675,  -0.05942,   0.19223,  -0.15891,  -0.21743,   0.04007,  -0.10624,  -0.16476,  -0.24669,   0.30928,   0.08104,   0.02251,   0.05763,  -0.08283
   0.18638,   0.15712,   0.09274,   0.09274,  -0.35789,   0.17468,  -0.01845,   0.35610,  -0.24669,  -0.21743,   0.12200,   0.06933,   0.09274,  -0.03016,   0.05178,  -0.07698,   0.12786,   0.28587,  -0.12965,  -0.06527,   0.14541,  -0.11209,   0.28002,  -0.00675
  -0.19402,   0.08104,  -0.11209,   0.10445,  -0.19988,  -0.07112,  -0.06527,   0.12200,   0.04592,  -0.14720,  -0.01260,  -0.15306,  -0.10624,   0.04592,   0.02837,   0.20394,  -0.08283,   0.11615,  -0.08283,   0.20979,  -0.10624,  -0.05942,  -0.08868,   0.11030
  -0.11209,   0.26831,  -0.00675,  -0.38715,   0.03422,   0.21564,   0.18053,  -0.07112,  -0.01260,   0.05763,   0.09274,   0.01666,  -0.21158,  -0.00090,  -0.04771,   0.06933,  -0.04771,  -0.00675,   0.12786,  -0.06527,   0.17468,   0.04007,  -0.01260,  -0.01260
  -0.06527,  -0.05357,  -0.00675,  -0.08868,   0.26831,  -0.04186,   0.08689,  -0.12380,   0.20979,   0.07519,   0.14541,   0.04007,  -0.03016,  -0.32863,  -0.05357,  -0.03016,  -0.04771,   0.04007,   0.12786,   0.01081,  -0.15306,   0.07519,  -0.00090,   0.05178
   0.00496,   0.06348,  -0.21743,  -0.10039,  -0.06527,  -0.25255,   0.03422,   0.10445,   0.01081,  -0.05357,   0.02837,   0.39707,  -0.00090,  -0.18817,   0.02251,  -0.00675,  -0.01260,  -0.02431,   0.03422,  -0.00090,  -0.03016,  -0.02431,   0.33854,   0.16882
  -0.08868,   0.11615,  -0.05357,   0.02251,   0.01081,   0.10445,   0.09274,  -0.00090,   0.21564,   0.09274,   0.15712,  -0.03016,   0.07519,  -0.17061,  -0.03016,   0.22735,  -0.39300,   0.07519,  -0.07698,   0.08689,  -0.25255,  -0.02431,   0.06348,  -0.01260
  -0.04186,   0.27417,   0.17468,  -0.08868,   0.06933,  -0.12965,  -0.40471,  -0.15306,  -0.19988,  -0.16476,  -0.11209,  -0.02431,   0.15127,  -0.04771,  -0.00090,  -0.01260,   0.09859,   0.32684,   0.26831,   0.30343,  -0.25255,   0.37951,   0.05763,   0.11030
   0.18053,   0.08104,  -0.27010,   0.13371,   0.15127,  -0.12965,   0.23905,   0.17468,   0.15712,  -0.36959,  -0.10624,   0.18053,  -0.11209,  -0.07112,  -0.03601,  -0.09453,   0.11030,  -0.11209,   0.27417,  -0.04771,  -0.28181,   0.01081,   0.11615,   0.06348
   0.04007,  -0.22914,   0.11030,  -0.11209,  -0.01260,   0.02251,  -0.11209,  -0.06527,   0.02837,  -0.15306,  -0.22914,  -0.24084,  -0.14720,  -0.03016,   0.11030,  -0.12380,  -0.06527,  -0.00090,  -0.07698,  -0.22914,   0.08689,  -0.04771,   0.32098,   0.06933
  -0.18232,   0.04592,  -0.17061,   0.25076,   0.00496,   0.11615,  -0.00090,  -0.18232,   0.19808,  -0.00090,  -0.08868,   0.00496,  -0.18817,   0.05178,   0.04592,  -0.04186,   0.15127,  -0.03016,   0.26246,  -0.25840,  -0.09453,  -0.05942,  -0.00090,   0.04592
   0.12786,  -0.10039,   0.08689,  -0.00090,  -0.13550,  -0.21743,   0.03422,  -0.04771,  -0.18232,   0.14541,  -0.12380,  -0.07112,   0.11615,   0.09274,   0.00496,   0.04592,   0.06933,   0.34439,   0.41462,   0.20979,   0.13371,  -0.03016,   0.00496,  -0.07698
   0.42633,  -0.11209,  -0.04771,  -0.04186,   0.21564,  -0.18817,   0.09274,  -0.04186,   0.15712,   0.06348,   0.10445,   0.06348,  -0.02431,  -0.00675,  -0.00675,  -0.06527,   0.08689,   0.14541,   0.16297,  -0.03016,  -0.00090,  -0.03016,  -0.03601,   0.09859
  -0.02431,   0.26246,   0.08104,  -0.21743,   0.13371,   0.04592,   0.18053,   0.01666,   0.19223,  -0.01845,  -0.15306,  -0.02431,   0.20394,   0.02837,  -0.08283,  -0.02431,  -0.18817,   0.06348,   0.05763,  -0.21743,   0.01081,   0.00496,   0.24490,  -0.13550
   0.18053,   0.11030,  -0.27596,   0.12200,   0.09859,  -0.06527,   0.21564,   0.14541,   0.12786,  -0.36374,  -0.18232,   0.15712,  -0.14135,  -0.09453,   0.01081,   0.02251,   0.15712,  -0.15306,   0.39707,  -0.04186,  -0.30522,   0.08689,   0.13371,   0.01081
  -0.08868,   0.08104,  -0.01260,  -0.01260,   0.08104,   0.16297,   0.12786,  -0.24669,   0.30928,  -0.11209,  -0.04186,  -0.08868,  -0.02431,  -0.33448,   0.26246,  -0.12965,   0.25661,   0.21564,  -0.08283,   0.23320,   0.19808,  -0.01845,   0.04592,  -0.10624
   0.04592,  -0.07112,  -0.04771,  -0.03016,  -0.07698,  -0.10624,  -0.04186,  -0.10624,  -0.03601,   0.44974,   0.07519,   0.09859,   0.18053,   0.04592,  -0.02431,  -0.16476,  -0.15306,   0.08689,  -0.28181,   0.00496,   0.22735,   0.05763,   0.08689,   0.02251
  -0.03016,  -0.15306,   0.16882,  -0.23499,   0.05763,   0.03422,   0.20979,   0.06933,   0.05178,   0.12200,  -0.02431,  -0.15306,   0.27417,  -0.12965,   0.15127,  -0.04771,   0.32684,  -0.14135,  -0.12965,  -0.12965,  -0.25840,   0.01666,   0.27417,   0.08689
   0.06933,   0.23905,   0.08689,   0.18053,  -0.03016,  -0.08868,   0.17468,  -0.18232,  -0.09453,  -0.02431,  -0.25255,  -0.13550,  -0.00090,   0.15712,   0.16297,  -0.10039,   0.05763,   0.09274,  -0.04771,   0.12200,   0.01081,  -0.10624,  -0.17061,  -0.14135
  -0.24084,  -0.13550,   0.25076,   0.19223,   0.26246,   0.19223,   0.02251,   0.23320,   0.11615,   0.12200,  -0.27010,   0.14541,  -0.00090,  -0.07112,  -0.41056,   0.17468,   0.04592,  -0.22329,   0.00496,   0.25661,   0.16297,   0.10445,  -0.15306,  -0.08283
  -0.08283,   0.15712,   0.18638,  -0.18232,   0.12786,  -0.19402,  -0.18232,  -0.00090,   0.11030,  -0.29937,   0.15127,   0.08104,   0.05763,  -0.12380,  -0.09453,  -0.34033,  -0.20573,   0.01666,  -0.45738,  -0.15306,  -0.19988,   0.15712,  -0.17061,  -0.17647
   0.02251,  -0.10039,   0.03422,  -0.14135,  -0.34033,   0.14541,  -0.12380,  -0.22329,   0.04592,  -0.24084,   0.18053,  -0.11794,   0.73065,  -0.21158,  -0.04186,  -0.41641,  -0.01845,  -0.14720,   0.23320,   0.02837,   0.11030,   0.32098,   0.02251,  -0.29937
  -0.11794,  -0.14135,  -0.15306,   0.02837,  -0.14135,   0.07519,   0.00496,  -0.15306,  -0.01845,  -0.00090,   0.17468,   0.05178,  -0.00090,   0.01081,   0.05178,   0.06933,   0.05178,   0.18053,  -0.08868,   0.04007,  -0.27596,  -0.13550,  -0.00675,   0.02837
  -0.21158,   0.11030,  -0.04771,  -0.25255,  -0.21158,  -0.28766,   0.04592,   0.02251,  -0.11794,  -0.31107,   0.23320,  -0.47494,  -0.00675,   0.02837,   0.58434,   0.06933,  -0.06527,   0.02837,   0.18638,  -0.12380,   0.05178,  -0.07698,  -0.23499,  -0.08868
   0.04007,   0.05178,  -0.05357,  -0.11209,  -0.03016,   0.04007,   0.02837,  -0.05942,  -0.18232,  -0.03016,   0.08689,   0.08104,  -0.28766,  -0.01260,  -0.09453,  -0.30522,   0.08104,  -0.07112,   0.12786,   0.04007,   0.13371,   0.16297,  -0.08868,  -0.04186
