   0.12232,  -0.01170,   0.05850,  -0.00107,  -0.09254,  -0.08616,  -0.00957,   0.01595,   0.00319,  -0.00745,   0.02446,   0.04999,   0.06488,   0.00106,  -0.00745,  -0.05425,  -0.07552,   0.04999,  -0.00532,  -0.00957,  -0.03085,   0.02021,   0.13508,   0.09466,   0.03510,   0.04786,  -0.04787,  -0.09467,  -0.03510,  -0.04148,  -0.01383,   0.04148,  -0.02447,   0.04573,  -0.02234,   0.02872,  -0.00957,   0.00957,   0.14997,  -0.04148,   0.02233,   0.06275,   0.00319,  -0.02659,   0.02233,   0.02233,   0.00106,  -0.01170,  -0.08616,  -0.04148,   0.03722,  -0.02234,  -0.00532,  -0.05850,   0.08828,   0.04361,  -0.11168,   0.04573,  -0.02447,  -0.01808,  -0.05850,  -0.01596,   0.10104,   0.04148
   0.05637,  -0.04574,  -0.00107,  -0.06063,   0.02021,  -0.03936,   0.09253,   0.04999,   0.01382,   0.03722,   0.00744,  -0.07552,  -0.02021,  -0.03297,   0.00744,   0.04573,   0.07977,   0.03084,  -0.05637,  -0.02872,  -0.00957,  -0.02234,   0.00319,   0.04999,  -0.03723,   0.07339,  -0.07552,  -0.00745,   0.09253,  -0.04999,  -0.04361,  -0.07552,  -0.02659,   0.02446,  -0.11381,  -0.06063,  -0.03297,   0.03722,  -0.06276,  -0.07977,   0.06488,  -0.02872,  -0.01808,  -0.07339,   0.00319,   0.08615,   0.01382,  -0.00957,  -0.06488,  -0.01808,   0.07339,  -0.03510,   0.00319,  -0.00745,   0.10317,   0.03722,  -0.02234,  -0.00957,   0.04361,  -0.09254,   0.00957,  -0.09892,  -0.00532,  -0.01808
  -0.04999,  -0.03085,   0.00319,  -0.05212,   0.01808,  -0.01596,  -0.02021,  -0.03510,  -0.02234,   0.00319,  -0.05637,   0.07552,   0.01595,   0.02659,   0.06275,  -0.01170,  -0.07977,   0.01595,  -0.00957,   0.02446,  -0.05212,   0.00532,   0.05637,  -0.06914,  -0.06914,   0.00532,   0.12870,   0.04573,   0.00319,   0.02021,   0.01808,  -0.06276,   0.05212,  -0.00745,  -0.00532,   0.02233,   0.03297,   0.02233,   0.01595,  -0.00532,  -0.07552,  -0.01383,   0.01808,  -0.06488,  -0.03510,   0.05424,  -0.01808,  -0.04574,  -0.04361,   0.00744,   0.07977,   0.02446,  -0.07977,  -0.07765,  -0.00957,   0.02233,   0.07339,   0.02659,   0.07977,  -0.10317,   0.00106,   0.00319,  -0.02234,  -0.00319
  -0.05212,  -0.04148,  -0.01170,  -0.09254,   0.10104,   0.06701,   0.05212,   0.03935,   0.05637,  -0.04148,  -0.05425,  -0.06701,   0.03935,   0.06062,  -0.02872,   0.04361,   0.05212,   0.02872,   0.08828,   0.00106,  -0.05425,  -0.12870,  -0.00319,  -0.09254,  -0.08190,   0.04573,  -0.00532,  -0.01383,   0.12232,   0.00532,  -0.05637,   0.07339,   0.02446,   0.01382,   0.02233,  -0.02021,  -0.04999,   0.01595,  -0.03510,   0.01808,   0.00319,   0.03084,   0.07126,  -0.06276,  -0.03510,  -0.02447,   0.09253,   0.04361,  -0.03297,  -0.04999,   0.06913,  -0.01596,  -0.03297,  -0.01170,   0.07764,   0.00106,  -0.00319,   0.10955,   0.08828,  -0.02872,  -0.09041,   0.03722,   0.04148,  -0.04361
  -0.04574,  -0.05850,   0.00532,   0.00744,  -0.05637,   0.10955,  -0.00957,   0.04148,  -0.03723,   0.06062,   0.04361,   0.02872,   0.06488,  -0.00107,   0.00106,  -0.04574,  -0.07977,   0.06701,   0.03935,  -0.03085,   0.00957,  -0.00107,  -0.02021,   0.02021,  -0.02234,  -0.05425,   0.00532,  -0.09892,  -0.04361,   0.00957,   0.01808,  -0.04361,  -0.01170,  -0.02872,   0.01808,   0.00744,   0.02872,   0.02446,  -0.09467,   0.03297,   0.06275,   0.05212,  -0.02659,   0.03297,   0.00319,   0.04786,  -0.02234,   0.07764,   0.06062,  -0.04148,   0.01382,  -0.00957,  -0.00745,   0.06913,   0.03510,   0.01382,  -0.02021,   0.12232,  -0.01383,   0.02233,   0.02446,  -0.00107,  -0.04574,   0.03297
  -0.03723,  -0.03510,   0.14571,  -0.05637,  -0.11381,  -0.03085,  -0.07127,  -0.04787,  -0.04148,  -0.02659,  -0.02447,   0.02872,   0.00532,   0.04573,   0.07126,  -0.02659,   0.00532,   0.12019,  -0.05850,   0.06062,  -0.00319,  -0.03723,   0.06913,  -0.00745,   0.00319,   0.02021,   0.06275,   0.10530,   0.03297,  -0.07765,   0.01808,  -0.03085,   0.08828,   0.05424,  -0.02872,  -0.01596,   0.02872,  -0.03510,   0.03935,   0.00957,  -0.01383,  -0.03936,   0.01808,  -0.00957,  -0.06488,   0.00957,   0.04148,   0.02872,  -0.02234,  -0.05637,   0.00532,   0.04786,   0.03297,   0.00106,  -0.04787,  -0.03936,   0.00319,  -0.02872,  -0.03297,   0.10104,   0.00106,  -0.03085,   0.01595,  -0.00107
  -0.02021,   0.05637,  -0.12657,   0.21804,   0.03722,  -0.02234,   0.01170,  -0.10743,  -0.05850,   0.08615,  -0.04787,   0.01382,  -0.04999,   0.14359,  -0.06914,   0.08402,   0.07552,   0.04999,  -0.07127,  -0.00532,   0.10742,   0.09253,  -0.04148,  -0.03723,   0.05637,   0.03722,  -0.07339,   0.03297,  -0.01170,   0.09253,  -0.00319,  -0.03936,   0.02872,  -0.01170,  -0.05850,   0.00957,  -0.02659,   0.03722,  -0.06914,   0.03722,  -0.06488,   0.02446,  -0.00745,   0.02872,  -0.03510,  -0.05425,  -0.01383,   0.03935,  -0.08190,   0.00744,   0.04148,  -0.01383,  -0.02872,   0.08190,  -0.07339,  -0.06914,   0.05850,  -0.02234,  -0.00319,   0.00532,   0.01808,  -0.00745,  -0.01170,  -0.10105
   0.02659,  -0.03723,   0.01808,   0.03510,  -0.05637,   0.03510,   0.01170,   0.06913,  -0.04361,   0.05212,   0.04573,   0.02446,  -0.00532,  -0.00532,   0.05424,  -0.05850,   0.09253,  -0.03936,   0.03297,   0.03510,   0.01382,   0.07339,  -0.09254,  -0.00532,   0.01808,   0.00744,  -0.07127,   0.04361,  -0.04787,   0.00957,   0.11806,  -0.03085,   0.02021,  -0.03510,   0.02233,  -0.04787,  -0.11168,   0.00957,   0.06062,  -0.09041,   0.11593,  -0.07552,  -0.04148,  -0.01383,   0.03935,   0.01808,   0.05637,  -0.05850,   0.02446,   0.02233,  -0.02447,   0.06275,  -0.01596,   0.09679,   0.02233,   0.02659,   0.07764,   0.02659,  -0.08616,   0.04148,   0.03297,  -0.03297,  -0.03723,   0.03935
  -0.05212,  -0.03723,   0.02021,  -0.02659,   0.04573,  -0.06914,   0.04361,  -0.07339,   0.01595,  -0.01383,  -0.04999,   0.03297,  -0.13721,   0.02872,  -0.07552,   0.06913,  -0.00107,  -0.00957,   0.01808,  -0.00107,   0.04573,  -0.02234,  -0.00319,   0.04999,   0.01595,  -0.00957,   0.03935,  -0.10530,   0.03084,   0.04786,  -0.06701,  -0.07127,   0.00319,   0.00319,  -0.02659,  -0.07977,   0.01595,  -0.05425,   0.00106,  -0.10530,   0.11806,  -0.10530,   0.00106,  -0.05212,  -0.04787,  -0.05425,  -0.14359,   0.05637,   0.11168,   0.00106,   0.03510,  -0.12657,   0.00106,   0.03510,   0.06062,  -0.00532,  -0.00107,  -0.03723,  -0.00319,   0.06488,  -0.07339,   0.01808,  -0.01170,   0.03935
   0.00957,  -0.05212,   0.01170,  -0.02021,   0.02446,   0.04786,   0.03297,  -0.02021,  -0.03723,  -0.02234,  -0.03085,   0.03935,  -0.01596,   0.02233,   0.03722,  -0.00957,   0.04361,   0.02659,  -0.08403,  -0.01596,  -0.02872,   0.03084,   0.05637,  -0.07339,   0.01808,   0.09679,   0.04148,   0.02446,  -0.03297,  -0.05212,  -0.02447,   0.04999,   0.06062,   0.09041,   0.04361,   0.01808,   0.02446,  -0.01596,   0.07339,  -0.09892,   0.00744,  -0.02872,   0.02659,   0.08828,   0.02872,   0.01382,  -0.00532,  -0.01383,  -0.07127,   0.01170,   0.04148,  -0.00319,  -0.07127,  -0.11168,   0.01170,   0.06913,  -0.02021,  -0.05425,  -0.06276,  -0.00532,  -0.12019,  -0.02659,  -0.03936,   0.03510
